"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"24585","67AN6XSAFE","2","12/01/2004 00:00"," ","HOME UNIT","","UT","USFS","","Engine Forman","Readiness","5","All","All Risk;","Readiness/Preparedness;","Other;","Equipment;","","drive train on the Engins","In July of 2004 I received an interim action for safety recall on a Forest Service fire engine. The International truck and engine corporation notified the National Highway Traffic Safety Administration of a safety defect involving the front drive shaft of certain 4800 Series vehicles built between 6/30/1999 and 5/28/2002 with certain Fabco TC-200 transfer case and is conducting a safety recall to address this defect. This is what the Ogden engine has. They told me that the front drive shaft can possibly become separated from the vehicle without warning and get into the path of other vehicles on the highway, possibly resulting in property damage, personal injury, or death.

In December of 2003, I was sent a notice that International was working on a remedy and parts; they would have a fix available in December of 2004. It is now December and there is no solution. My truck has been parked since mid July of 04. This is not acceptable. I want answers. My truck is not the only one that is parked, there are several in the region. I don’t think the fire organization can afford to let a 60,000+ vehicle sit another year.

This fire truck has about 30,000 miles on it. We have never had a big problem with it until now.","I think because of the problems we are having with the International line of trucks we should look at other products.    I have contacted the fleet managment people on our forest and they said International is working on the problem.","12/02/2004 00:00"
"24583","672MH6SAFE","2","11/23/2004 17:00"," ","PAHRANAGAT R/X","","NV","FWS","Wildlife Refuge","Fire Fighter","Holding","3","Engines","Prescribed/Fuels Treatment;","Line;","Extended Attack;","Human Factors;","Leadership;Situational Awareness;","Poor Decision Making","Poor decision making by management caused an major escape on burn. The initial size of the R/X was 100 acres. A member of management told us to burn until 16:00, we told him we had completed this, in his wisdom he told us to keep going, let’s gets some black on the ground. We told him that this would be tricky, his comment, lets burn. About ten minutes later it escaped, to the tune of an extra 700 acres. After bringing this under control about 18:00, the member of management told us that it was just extra acres not an escape, lets keep this to our selves.","Follow the Burn Plan, stop burning before dark. Someone needs to question this persons qualifications. Check list also was not followed. Do not try to hide the fact that the R/X Burn made an escape. We need to learn from this.    By telling management that the rest of the burn would be tricky.","11/24/2004 00:00"
"24581","66TPLSSAFE","2","11/17/2004 10:20"," ","FRENCH CREEK/HAYSTACK BUTTE RX","SD-SDS-000800","SD","State","CSP","State Lead Dispatcher","Dispatch","3","Overhead, Equipment, And Crews","Prescribed/Fuels Treatment;","Line;Support;","Other;","Communications;Human Factors;","Decision Making;Leadership;Risk Assessment;Situational Awareness;","","During the ignition phase of the French Creek Haystack Butte RX, a digital radio tower site was taken off line by the Bureau of Information and Technology (SD State Agency) without prior notification to field units or Great Plains Interagency Dispatch Center. By the time GPC was notified, the tower site was already taken down and work on the site had already begun. The radio technician was aware of the RX due to the fact that the RX burn was in the general location of the tower site and he could see the smoke. Notification to the field was given directly and a switch was made to an analog radio frequency. Positive communication was established, however a human repeater was set up because of topographical barriers. At times commo was unreadable. A phone call was made to the radio technician by GPC and firefighter safety was expressed as a concern although this concern was not one of his. The radio technician knew that this was the only tower that the units on the RX burn could talk through. Notification to my supervisor was made. This problem was then taken up the chain of command by my supervisor.","Prior notification of tower site maintenance could have prevented this safety issue. At that point, the radio technician would have been asked to wait until the RX burn was complete. Coordination between the two State Agencies would have prevented this all together and the willingness to change priorities as well.    We have spoken to supervisors to come up with a process of notification of tower site maintenance. Prior notification of at least 2 days for tower site maintenance should be required so all parties involved can be notified.","11/17/2004 00:00"
"24580","66TNR9SAFE","2","11/15/2004 09:45"," ","N/A","N/A","CA","USFS","Stanislaus N.F.","Fire Fighter","Pile Burning","5","Burn Crew - 7 People","Prescribed/Fuels Treatment;","Transport to/from;","Other;","Equipment;","Situational Awareness;","","Weather-Clear, Road conditions- Good

While en route to a pile burning project, vehicle #1 stopped at an intersection, vehicle #2 with one person in it stopped behind vehicle #1, set the emergency brake, got out of the vehicle to talk to the person in vehicle #1 and did not put a chock block down.  After talking for about forty-five seconds to a minute, the driver of vehicle #2 turned to go back to their truck and noticed the truck was slowly rolling down the road.  Driver #2 was not able to get back to the truck in time and the truck rolled about seventy-five feet down the road and went over the bank and coming to a stop. The vehicle rested on about a forty-five degree angle and had to be towed back onto the roadway.  There were no injuries to people and no damage to the vehicle.","Whenever you exit a vehicle always chock it, even if you are only out of the vehicle for a few seconds and even when you have the emergency brake on.  So CHOCK it up as a learning experience, always chock it.    Same as suggested Corrective Action.  First thing you do after parking a vehicle is to chock the back tire before proceeding with activities.","11/17/2004 00:00"
"24579","66SMWSSAFE","2","11/15/2004 09:00"," ","TRAINING","","AZ","BIA","SCA","","Training","3","Crews,Overhead","Training;","Readiness/Preparedness;","Non-incident;","Human Factors;","Leadership;","","An S-290 training course is being offered at the local agency level to firefighters in SCA.There is a lack of coordination between the training officer and the instructors for the course. Some of the instructors are questioning the participation of some students that they feel are unqualified to attend the training. Some of the students have never been to an incident, nor have they taken the required pre-requisite trainings. The students themselves are asking the instructors on the selection process for the training. The instructors have to scrounge for training materials at the last moment and there is no clear definition of who is teaching what unit. The morale of the instructors and classroom participants is extremely low. One instructor, in particular, feels that he is unqualified to teach the course because he has never taken the Facilitative Instructor course. He has brought these reservations to management. A member of management responded in a negative fashion and posed a veiled threat to him about his future in fire. The concern here is safety related. He is considering filing an EEO and civil complaint, but he is concerned because he is a seasonal employee. There is a perceived lack of concern and communication on the part of this member of management to coordinate and conduct an NWCG fire training course. There is a disregard for standardized fire training protocol. This could in essence jeopardize and compromise the safety of the participants in real time, real fire situations. This member of management is not even on-site to evaluate the class activities or assist in the actual training.

We understand that there have been numerous complaints about this individual to the Agency and to the SAFENET area, but there has been no resolution by either entity. ????? Any answers?","Advise individual of responsibilities of position, with supervisor present.    We are afraid to approach the individual because of the individual's temper. They have a demanding and defensive stature.","11/16/2004 00:00"
"24575","66LPSHSAFE","2","11/09/2004 13:00"," ","WASATCH-CACHE ENGINE OPERATIONS","","UT","USFS","","Engine Forman","All Risk","1","","Wildland;Prescribed/Fuels Treatment;Training;Fuel Treatment;All Risk;","Line;Support;Transport to/from;Readiness/Preparedness;","Initial Attack;Extended Attack;Mop Up;Demobe;Non-incident;Other;Transition;","Equipment;","","","We have experienced numerous problems with the 2003 International Model 7400 DT 466 Crew Cab Government Specification Truck; this model is used for the Type 4 Heavy Engine Fleet of the Wasatch-Cache Forest and other forests in Region 4.

The First sign of problems with our particular engine, to our knowledge, was in April of 2003 at 500 miles. It was on its way to Salt Lake City from the Region 4 Engine shop in Sparks Nevada where the Model 52-700 pump package was installed. The Transfer Case over heated, leaving the truck inoperable. It was then moved by lowboy to Lake City International Truck were a “new” or rebuilt transfer case was installed and delivered to us. This repair left the Engine and Module inoperable for a month.

The Second problem encountered was in June of 2003 at 1035 miles, and was with the electrical system while on a fire. The problem encountered was while driving on a rough dirt road, the truck’s exterior lighting system along with the interior lights flashed off for a period of one minute and back on again.

The Third problem was in July of 2003 at 3435 miles. At this time, while driving off road during the support of a backfiring operation in a wildland urban interface fire, we experienced an electrical malfunction which resulted in the trucks exterior lighting system along with the interior lights shutting off and not turning back on. While removing the truck from the fireline, it became high centered on a rock damaging an air tank for the braking system. As a result of the electrical malfunction, the engine was rendered inoperable which caused an immediate change in tactics from structural protection to engine protection.

The Fourth problem was in August of 2003 at 6937 miles. This problem was with the rear wheel hubs. After driving on highway, rough roads and general wear and tear, we noticed a large amount of bearing grease leaking from the hub seal. After inspection of the hub, we noticed that the nuts on the hub plate had loosened up and caused the leak. This repair left the Engine and Module inoperable for two weeks.

The Fifth problem was in October of 2003 at 8122 miles. This occurrence was in route to a prescribed burn. While driving to the burn we experienced a metal on metal grinding noise, followed by a burning smell venting inside the cab. This over heated Transfer Case left the truck inoperable it was then moved by lowboy to Lake City International Truck were a “new” or rebuilt transfer case was once again installed and delivered to us. This repair left the Engine and Module inoperable for three weeks.

The Sixth Problem was in April of 2004 at 9369 miles. This problem was a recall related fix with the high-pressure oil pump. Due to engine design changes, high-pressure oil operating pressure, made it possible for oil leakage to be apparent at certain plugs and fittings on oil pump. The fix for this recall was to replace the o-rings and plugs on engine.

The Seventh problem was in April of 2004 at 10025 miles.  This problem was a recall related fix with the front axle driveline and the oil filter. The defect, under certain braking conditions, allows the universal joints of the front drive axle shaft to contact the oil filter. The result would be a puncture of the engine oil filter, which may cause a complete loss of engine oil and possibly an engine shutdown without warning. This may result in property damage, personal injury and or death. The repair of this was the installation of a shorter oil filter, and a change in the amount of oil in engine.

The Eighth problem was in May of 2004 at 10098 miles. This problem was a field-authorized recall/repair. The defect was in relation to the extended life coolant is reacting with the front cover and oil cooler head gaskets, resulting in a loss of gasket resiliency and subsequent coolant leakage occurring at high mileage/hours. We were giving a bottle of Silicate Additive approx 6oz., after pouring the additive into the coolant surge tank we drove the truck to the district without further problems. The following morning during the pre-trip inspection, we noticed that the coolant hoses had all collapsed and that the surge tank was abnormally full. The surge tank that had the Silicate additive inserted to it made the coolant gel and restrict flow through the radiator/cooling system.

The Ninth problem was in July of 2004 at 12396 miles. This problem started while driving back from a fire on the Highway. We experienced a violent vibration from underneath the truck, during an inspection we noticed transmission fluid venting from the Transfer Case. We drove home without any further problems. A few days later on severity patrol we experienced the same metal on metal grinding noise, followed by loud pops and bangs. This over heated Transfer Case left the truck inoperable it was then moved by lowboy to Lake City International Truck were a “new” design Meritor Transfer Case with a built in oil pump was installed and delivered to us. This repair left the Engine and Module inoperable for three weeks.

The Tenth problem was in September of 2004 at 17201 miles. This problem was with the rear wheel hubs. After driving on highway, rough roads and general wear and tear, we noticed a large amount of bearing grease leaking from the hub seal. After inspection of the hub, we noticed that the nuts on the hub plate had loosened up and caused the leak. This repair left the Engine and Module inoperable for one week.

Anyone or more of these problems happening under a high stress environment such as ours could have resulted in damage to a module, personal property, personnel injury, or death.","Results from our extensive research have concluded that the International Model 7400 is not the truck for our use and particular application. Numerous corrective applications have been used to solve the individual problems that we have experienced with this truck. The many alternatives that we have found are as follows: there are other brands and models of trucks available for use. The manufacturers Volvo, Sterling (Ford), Freightliner, GMC, and UNIMOG are all trucks equipped with a front wheel drive option. They would all be excellent choices in equipment, and very suitable for our need and application.    ******SEE NARRATIVE******","11/10/2004 00:00"
"24571","65YK5JSAFE","2","10/16/2004 00:00"," ","FREDS","","CA","USFS","","Stl","Line Construction/Mop Up","2","Crew","Wildland;","Line;","Mop Up;Transition;","Human Factors;","Leadership;Performance;","","A hotshot crew was mopping up along a road when I found them 'whittling' on a tree that was three times the size of their saw. I asked who told them to fall the tree and none of them would answer me. I called their Superintendent over to the tree and asked why they were falling this tree. Again no answer. They finally fell the tree, across the road. I talked to another person and he told me they do this kind of stuff all the time including an incident on a fire near Tiller. By the way I found the Superintendent asleep in his truck on the road several times.","Why is this group of kids called hotshots when it is very obvious they are rookies that should be a Type 2 crew if that. They are going to kill someone.","10/21/2004 00:00"
"24570","65J3V9SAFE","2","10/04/2004 00:00"," ","HORSE PASTURE","RX","AZ","BIA","az-sca","Fire Management Officer","","5","Overhead - Fmo","Prescribed/Fuels Treatment;","Line;","Other;","Other;","Leadership;","no required training","During the days from October 4 - 6, a Fire Management Officer (FMO) has informed staff that he is on a prescribed burn to give the 'Go/no Go' each day. He has been heard on the radio communicating with the dispatch office and other personnel on the burn so it is assumed he is at the site of the burn project and some individuals have seen him for short periods of time. As a Fire Management Officer, he should be well aware that safety comes first and safety principles must pervade every aspect of firefighting work. This has been reiterated during recent investigations and reviews of accidents. The FMO is on a burn project although he has not taken annual refresher required of all fireline personnel. Someone needs to check the FMO’s fire qualifications in the new system, IQCS because some of his co-workers are stating that he does not have proper current fire qualifications. The annual refresher training covers LCES (lookouts, communication, escape routes, and safety zones) including the 10 Standard Firefighting Orders and 18 Situations that Shout Watch Out and all firefighters are required to take the class each year before setting foot on a fire line and there should be no exception for the Fire Management Officer -- he should be setting the example. These types of flagrant disregard for required training should be taken very seriously as the FMO could be potentially endangering himself and others if he is on a fire line without valid red card and/or without proper training.","Ensure that the FMO takes required annual training if he has not yet done so.    Previous Safenet has been submitted regarding same subject. We cannot discuss matter with the FMO because he does not handle such constructive criticism very well and his supervisor does not make him accountable in his job.","10/06/2004 00:00"
"24568","65ET2ASAFE","2","10/03/2004 13:30"," ","HURRICANE SUPPORT (IVAN)","FL-FEM-00405B","FL","Other","","Sofr","Driving","3","(9) Job Corp Crewmembers And Their Crwb","All Risk;","Transport to/from;","Other;","Other;","Situational Awareness;","other vehicular traffic (semi truck)","THIS IS A NEAR-MISS REPORT.

A Job Corps camp crew (9) and their CRWB were returning from a lunchtime 'area orientation' drive while assigned to Flordia Hurricane Support at Milton, FL (Optimist Base Camp). Their CRWB was driving a 10 passenger van. The weather was clear, but hot and muggy. While traveling at either 45 mph (per CRWB) or 60 mph (per several crewmembers), a semi truck pulled out into the road ahead, blocking both lanes of traffic. All being interviewed indicated that this occurred with enough distance to safely slow the van. However, crewmembers indicated the driver did not slow until he had to brake hard, resulting in loose equipment flying forward inside the van (behind the cage). One crewmember jammed his knee into the seat in front of him, aggravating a pre-existing knee injury and causing him the seek attention at the camp's medical unit. At 1345 the IC and myself were approached by one of the medics and informed of the injured crewmember. The medic also advised us that there was concern by other crewmembers who were passengers about the incident and its potential consequences. The IC and myself interviewd all parties involved and found a difference of opinion between the crewmembers and the CRWB (driver) about just how close they came to having an accident. The van did not skid, but several crewmembers were visably upset by the incident. When asked, six of the nine crewmembers indicated they would prefer not to ride back home (to North Carolina) with the CRWB if he was going to drive. The injured crewmember is not expected to lose work hours and should be on light duty until the crew is demobed. Early demob for the crew or CRWB is not being recommended or requested at this time.","I checked the CRWB's US Government and state driver's license and all were current and valid for the vehicle being operated. Discussion with the IC centered on limiting all vehicle use to those activities directly necessary to support the assignment of managing the base camp, and to restrict the Job Corps van and crew from activities that involve leaving the Optimist Base Camp until they are demobed in a few days. Emphasize the hazardous traffic conditions existing in the area again to any personnel that may need to drive out of base camp. As a side note, we discussed the need to have a relief driver ordered up to drive the crew back home, if for no other reason to satisfy the Job Corps crew concerns.    The IC is planning to adopt the 'necessary travel only' rule for all assigned personnel, and a reminder to exercise caution in traffic will be communicated at briefings. A relief driver has been ordered. The IC is also recommending the CRWB review the Defensive Driving course materials or possibly take the course again.","10/03/2004 00:00"
"24576","66LPVGSAFE","2","09/27/2004 15:00"," ","MONTE CRISTO RX","","UT","USFS","419","Fire Management Official","Observe","1","Pilot Car And Fmo Vehicle","Prescribed/Fuels Treatment;","Support;","Other;","Communications;","Situational Awareness;","","While working on a RX burn adjacent to a busy road, the road was closed to one lane traffic with the help of local law enforcement. A pilot car was used to help prevent possible traffic problems. Roadblocks were set up on both sides of the burn.

Traffic issues were addressed at the morning briefing. During the burn, a fire management official drove around the roadblock and almost came in contact with the pilot car. The fire management official had not attended the morning briefing and was not aware of the partial road closure and the use of a pilot car. The official also did not tell the burn boss he would be attending the burn. The road guards did not stop the official because they figured he knew what was going on with traffic.","If the fire management official would have attended the morning briefing or contacted the burn before driving around the roadblock the near miss may have been avoided.","11/10/2004 00:00"
