"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"25211","7MCKE4SAFE","2","12/11/2008 16:30"," ","SHOOT FIRE","","UT","BLM","Rif","Fmo","Communications","5","Type 6 Engine,County Warden,Fos Zfmo","Wildland;","Support;","Initial Attack;","Communications;","Performance;","","Leaving the Dispatch Center unmanned with out back up.

On December 11, 2008 the Richfield Center Manager left the Dispatch Center unattended and failed to answer the Emergency cell phone. He had sent out an E-mail saying that The Dispatch would be covered by cell phone if he was not at the office.

At 11:4 there was a fire call and no one was available in dispatch or on the emergency cell phone. Communications had to be set up through cell phones and the Fillmore Station. Not having dispatch covered is a serious concern for our crews in the field.","We are short dispatchers and the Center Manager needs to put this as a priority to hire the positions and until he does he must ensure that the Dispatch Center is covered.    We set up a temporary communication link to deal with the incident and called the FMO to deal with the problem.","12/15/2008 00:00"
"25208","7LWUM4SAFE","2","12/01/2008 02:40"," ","1151","","OR","USFS","","Ia Dispatcher","Communicating With Field Folks","5","Overhead","Wildland;","Transport to/from;","Other;","Communications;Equipment;","","No contact with field folks","We have no contact with our field folks on the radio. We have tried to use our mobiles and they do not work either. This morning we had a hard time hitting the repeaters and now none of the radios work at all no communication!!!!","Radio techs to analyze the system?    We tried our Mobile radios but we are still not transmitting to the field folks.","12/01/2008 00:00"
"25205","7LPN4YSAFE","2","11/24/2008 09:55"," ","MARTINEZ RX","","NM","USFS","NM-ADC","Fs Dispatcher/Acting Assitant Center Manager","Communications","1","Overhead","Prescribed/Fuels Treatment;","Support;","Other;","Communications;Human Factors;","Leadership;","no comunications","This has been an on going problem for tha past month, Radio communication have been poor to none at times during operations, Comunications at times have been through cell phone when possible. Cell phones are limited at site, The Base radio which is our only communication for District 2 is Wofford and as for now there is no como at this time. Burn cannot continue till we have communication.","Our radio tech is in need of assistance.","11/24/2008 00:00"
"25225","7PLMRGSAFE","2","11/17/2008 15:44"," ","BONITA","AZ-COF-002","AZ","USFS","MLRD","Engine Captian","Line Construction","4","Az-Cof-E 54 Type 6","Wildland;","Line;","Initial Attack;","Equipment;","","","As we were leaving the Bonita Fire on 11-17-2008, around 1930, we noticed the 'Drive to clean exaust filter' message displayed in the message center on our model 54 ford 07 F-550 with a 6.4 L. power stroke. We had a 30 to 40 minute drive back to station at speeds between 15 to 25 on fr132 and 45 to 50 for the last 10 minutes of the drive. We then let the engine idle for around 20 minutes while we restocked and filled the engine. We then drove at speeds above 30mph for an additional 40 minutes in order for the regeneration process to complete.

According to the vehicle owners guide and a Ford supplemental publication, the engine can tolerate up to four hours of operating conditions under 30mph for at least 20 minutes before the 'reduced engine power' message displays. Once that happens, if the filter cannot be cleaned, the engine power will be further reduced and the motor will require dealer service in order to run at full power again.

Although this particular incident was mearly an inconvenience, frequently there are situations that we operate the engine under 30mph for more than four hours. For instance travel on long dirt roads, or if idle is necessary for extended periods of time on an incident. As referenced in Safenet ID # 7LPSZSSAFE if this power reduction happens at an inopportune time such as the need to get to a safety zone where time is a critical factor, this could jeapordize the safety of the engine crew.","I agree with the corrective action in the above mentioned safenet, the removal or modification of the DPF.    We have discussed this issue at the engine committee and with the fleet manager for the Kaibab and Coconino National Forest. We would like to bring this up the chain to be addressed at a higher level.","02/25/2009 00:00"
"25224","7NXRFUSAFE","2","11/17/2008 12:45"," ","THOMAS CREEK RX PILE BURN","","WA","BIA","WA-SPA","Firefighter","Pile Burning","3","4 Person Ignition Crew","Prescribed/Fuels Treatment;","Line;","Other;","Human Factors;","Decision Making;Risk Assessment;Situational Awareness;","","A 4 person crew was igniting piles using a dry pocket ignition tactic which consists of pouring un-ignited slash mix into the pile interior where a dry pocket of fine fuels is located. Once the area of the pile has been treated with the fuel and all personnel is away from the pile, one person using an ignited drip torch would ignite the dry pocket treated with fuel.

Fuels Tech #1 (FT1) climbed on top of a pile pouring an estimated 2 gallons of slash mix into an identified dry pocket, tossed the emptied fuel can about 30 feet from the pile and began to climb down. As this was happening, Fuels Tech 2 (FT2) turned his back to the pile and attempted to light the wick on the drip torch using a cigarette lighter. As the lighter ignited there was a flash of fire that appeared to observers to be a line of fire that moved away from the drip torch and then swung back into the debris pile. This burning arc was later paced and estimated to be about 30 linear feet. When the fire reached the debris pile there was a loud explosive sound and a ball of fire came out of the pile and wrapped around the pile edge.

The timing of lighting the drip torch happened when FT1 was descending the side of the debris pile. Looking down toward the ground, FT1 saw the first flash of fire and increased speed to reach the ground quickly. Part way down FT1's foot slipped. Not wanting to fall FT1 jumped, landed off balance and fell face down to the ground. Landing in a pushup position FT1 was attempting to get up when noticing fire coming in underneath. FT1's head was tipped back to protect eyes and airway when the fire flashed over. The crew leader immediately noticed 1st and 2nd degree burns to FT1's face and followed the medical evac plan.

The slash mix utilized in this operation was reported to be mixed at 1/3 gasonline to 2/3 diesel, or a 1:2 mix ratio. There was no method used to determine actual measurements of the slash mix.","Discontinue use of slash mix pooling in dry pockets of debris piles. Slash mix proportions must be measured and not estimated. Develop systematic approaches to project tactic that will assure employee safety is of highest priority. An example would be to not start any sequential action until all empoyees are accounted for and safe before igniting any prepositioned fuel.    Dry pocket igntion is no longer an accepted method of ignition, we are currently seeking alternative sources of ignition such as using a terratorch or propane torches for lighting piles, or covering sections of piles to create natural dry spots that can be ignited with a drip torch. Seek out training for and review S-234 guidelines. SOP's have been developed to ensure proper measurements and mixing of drip torch fuel. JHAs will be developed, analyzing and mitigating sequenced actions.","02/04/2009 00:00"
"25204","7LLVLPSAFE","2","11/16/2008 02:00"," ","THE TEA INCIDENT, MONTECITO","","CA","Other","","Workdown Engineer","Structure Protection, Mop-Up","2","Oes Engine","Wildland;","Line;","Mop Up;Transition;","Human Factors;","Decision Making;Risk Assessment;Performance;Situational Awareness;","","An engineer who committed nearly continuous safety violations, both major and minor, that included, but are not limited to, failure to get water to a hand line, driving on the wrong side of the road, running a red turn arrow, and nearly putting the right rear duals over the side on a turn-in over a drainage. Consistently needing detailed directions on where to place or park the rig, and then these directions being ignored or, apparently, not understood at all. Driving while looking at his cel phone gps instead of the road. At the end of the operational period on 11/16 the other firefighter and I had separately decided we would be in grave physical danger if we were to enter a dynamic operational area with this engineer. I voiced my concerns to my supervisor, who had borne the brunt of correcting our engineer, and I offered up some solutions. He said he did not think things were that bad, but he would carry our concerns to his supervisor. The supervisor told us that the engineer had the proper training, but if we wanted to be replaced he would arrange it. I called our staffing station and we were replaced at 0200 on 11/17/2008.","Intensive remedial training for this engineer. He was asked to leave our camp system early, in large part over his driving skills for which he received remedial training.","11/21/2008 00:00"
"25202","7LH2CESAFE","2","10/30/2008 15:15"," ","MOOSE CREEK","AB19","AK","BLM","MID","Firefighter","Rx Fire","2","Firefighters And Overhead","Prescribed/Fuels Treatment;","Line;","Other;","Equipment;","","","This fall our fuels program put together a trailer to transport fuel for prescribed burning. The trailer has a DOT certified fuel tank and an electric fuel pump mounted on it. The idea worked well for keeping fuel spills to a minimum and protecting other equipment from the sometimes messy drip torch mix. Manual fuel pumps had a tendency to fall apart inside fuel drums, which was a mess to fix. The trailer also eliminated the need for heavy lifting involved in the movement of 50-gallon fuel barrels.

Reports from the field state that the floor of the trailer is slippery during use due to snow, ice, water, or small fuel spills.","A suggestion for improvement has been to add a truck bed liner type coating to the floor of the trailer. Since we are putting together a second fuel trailer we should apply a spray in bed liner before installing the tank in the second trailer. After evaluating the liner we can decide whether or not to apply one to the first trailer.","11/17/2008 00:00"
"25206","7LPSZSSAFE","2","10/22/2008 21:30"," ","OBSERVATORY FIRE","AZ-COF-120","AZ","USFS","Peaks","Engb","Patrol Status","4","Az-Cof-E 71 Type 3","Wildland;Prescribed/Fuels Treatment;","Line;","Mop Up;","Equipment;","","","During a night operational period, Engine 71 was assigned to patrol the fire line. This consisted of driving repeatedly up and down a hill with a observatory at the top. Elevation from top to bottom was approximatly 500 feet. After the eighth plus trip to the top and back down, Engine 71 upon turning around in a dirt parking lot, the vehicle's engine powered down and with the accelerator pushed to the floor board, Engine 71 barely had enough power to turn a full circle. A yellow inverted triangle icon appeared on the instrument panel. This particular icon appeares in conjunction with the new regeneration procedure on late model diesels. Engine 71 is a 2007 MaxxForce 9 7400 cab and chasis and has not 'regenerated' to my or the engineers knowledge. We feel that our vehicle was entering into this 'deisel regeneration cycle' during an inoppertune time. We did turn off the vehicle's engine for approx 5 minutes and when it was restarted, there was no more problem since that time.

I feel that an inoppertune time would include a need to get to a safety zone. These escapes should be timed and even 2 minutes could be life or death. The regeneration process for some vehicles can take up to 40 minutes is what I am hearing.

I feel this 'regeneration cycle' will at some point in the future cause harm to firefighters.","Remove the regeneration cycle from emergency vehicles, have it engaged on our terms every few monthes????

The regeneration cycle will probably go off during a critical firefighting event and cause a great deal of harm to the vehicle occupants and vehicle, itself. I am hearing/reading this powering down will affect or even turn off the vehicle's ability to run the PTO the provides power to the water pump. A fire engines main priority is to deliver water to the fireline and with these new 'environmentally friendly' vehicles, that water delivery may not occur and possibly cause the death of firefighters if no water is flowing because of the regeneration cycle.    I have brought this issue to a FS Zone Engine Operators Committee meeting and it has been brought to the attention to the FS Equipment Committee representative for the Flagstaff Zone as well as our Forest Fire Staff Officer. I hope other folks that have these issues are not dimissing it and bring it to the attention of their overhead.","11/24/2008 00:00"
"25199","7K9VKJSAFE","2","10/08/2008 16:32"," ","ATV","","AZ","BLM","","Firefighter","Burn Prep","1","Atv","Fuel Treatment;","Readiness/Preparedness;","Other;","Environmental;Human Factors;","Decision Making;Risk Assessment;","Enviormental awareness","On 10-8-2008 I was involved in a ATV rollover. I was slowing down on a downhill slope of the road and hit some small rocks and dirt on the road. The rear tires slid out and the front and rear left tire got caught in crack of the road. I was dumped off the ATV and the ATV rolled onto its handle bars and stopped. I along with the help of a fellow employee returned the ATV to its wheels and contacted my supervisor to inform him what had happened. My supervisor was a short distance behind me and I drove the ATV to the trailor and loaded it. I was taken to the emergency room as a precautionary measure. The doctor found nothing wrong and cleared me with only a tetnus shot.","If I would have been paying more attention to my surrondings and road conditions. Also if I had been going slower for the road conditions the terrain would have been easier to navigate.    A talk with supervisors and other co-workers on what went wrong and how we can avoid this issue in the future. Also taking another ATV course may be helpful.","10/09/2008 00:00"
"25209","7LYN6YSAFE","2","09/30/2008 10:00"," ","SHOSHONE BASIN","EL8D","ID","BLM","TFD","Engine Captain","Burnout","3","3 Type 4 Engines","Wildland;","Line;","Extended Attack;","Equipment;Human Factors;","Decision Making;Situational Awareness;","","We were Preforming a burnout on the west North side of the Shoshone Basin incident. Fire behavior at the time was moderate to high. winds were out of the southeast. Terrain was 0-25% slope, and the fuels were heavy Sagebrush with grass intermixed. Everything was going well. We had gone through several loads of drip-torch mix. Towards the end of the burn we had ran out of drip-mix. An engine from another line had droped off their torches when they went get water, so we could finish our burn. The drip torch that I ended up with had a very cold mix in it (too much diesel). the wick on it kept blowing out with the light breeze. To compensate for this I was buring out, carrying the torch behind me sheilding it from the wind. After a little while, some of the mix fell onto my lower left pant-leg and caught fire. I immediately stopped and put out the fire. The damage had already been done and I had acquired a second degree burn the size of the palm of my hand on the back of my calf. I was sent to the emergency room. Then treated and released back out to the fireline.","Even though this was a relatively minor Incident, it had the potential to be alot worse. In hindsight there are some factors that could have been avoided. The burn that we were prefoming was going very well. After some time passed I became complacent and lost some of my situational awareness of my immediate surroundings. Firing devices have there own inherrent dangers that need to be watched all of the time. Another contributing factor was the improper diesel to gas ratio in that particular torch. If it had the proper mix in it I would have been able to carry the torch off to the side of me where I could watch it a little better. We sould pay attention when we are rehabbing our equipment. If we do it right, its one less hole that can line-up in the swiss-cheese model.    We all need to have good Situational Awareness. Both on the fireline and while rehabbing our equipment.","12/03/2008 00:00"
