"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"27862","20130312-0001","2","12/19/2012 08:00","12/22/2012 12:00","S212 Wildland Fire Chainsaw Class ","","FL","State","","Emts, Firefighters","Field Excersise for S212 ","4","","Training;","Line;","Non-incident;","Environmental;Human Factors;","Decision Making;Risk Assessment;Situational Awareness;","","On December 20th, 2012 an S212 Safety Class was being performed. This was the second day of field excersises with many of the participants already having previous chainsaw experience. At approximately 1330 hours, Group Two, which consisted of a Group Leader, Sawyer,Swamper and a Lookout, was conducting their training felling exercise when the tree that was being cut had some undetected live vines in the upper portion of the canopy that were connected to a nearby dead snag. Once the cut was made and the tree began to fall from its stump, it fell into another tree located in front and slightly to the right of the cut tree and this plus the vines prevented the cut tree from falling to the ground. The Sawyer and the Swamper moved out of the fall zone and discussed their options with their Group Leader. After a brief discussion, the Group Leader, Sawyer and Swamper went back into the fall zone and started to evaluate what was preventing the cut tree from falling. As they reentered the fall zone, the cut tree became dislodged and continued to fall bringing with it the top portion of a snag that was located behind the crew. As the cut tree began to fall the top slid down the standing tree forcing the base of the cut tree to move in the direction of the cutting crew. As the Lookout observed this chain of events occurring, he noticed the snag behind them beginning to fall and gave a shout of warning to the crew located within the fall zone, however the tree came down with in a matter of seconds. When the cutting crew heard the “shout of warning” they began to exit the fall zone area using the predesignated escape routes at 45 degree angles away from the base of the cut tree. The Sawyer moved back and to the left of the cut tree, the Swamper moved left at 45 degree angle from the cut tree and when the Group Leader turned to his right to escape from the falling cut tree(that was in front of him), he turned into the snag that was falling from behind his location and thus leading to the snag striking him on the left side of his helmet rendering him unconscious at approximently 1344 hours. The segment that fell and inflicted injury was approximately 20 feet long and 8 inches in diameter and fell from a distance of roughly 30 feet. The Swamper and Sawyer immediately went to the Group Leaders aid and began patient care as trained First Responders. The Swamper supported the Group Leader’s cervical spine while the Sawyer (who is not an agency employee) was attempting to call for help but did not know how to work a FFS radio. The Swamper called for an onsite EMT using the radio but the call was not clearly understood. The Swamper called a second time and the traffic was answered by the Ops Chief. The Ops Chief did not clearly understand the call but asked if someone needed assistance. The Swamper answered yes, and that Group Two needs an EMT because a tree fell on the Group Leader. At 1345 hours,EMTs heard the radio traffic and responded to Group Two’s location. When the EMTs arrived,they found the patient lying on his back, semi-unconscious and disoriented. The EMTs instructed the Ops Chief to call 911 while they completed their patient assessment. Due to the mechanism of injury and loss of consciousness, it was determined to request air medical transport. The EMTs started treating the Firefighter for head injuries, multiple abrasions and numbness to his right side. At 1355 hours,Fire Rescue arrived on scene. Due to the quick response of the onsite agency EMTs, all life threatening wounds were exposed and treated by the time patient care was transferred to Fire Rescue for transport to a nearby preestablished helispot. At 1413 hours, the patient was airlifted to the Trauma Center where he received surgery to fuse two vertebrae in his neck and was treated for a concussion and fractured orbital socket.","Training courses have the potential to be as hazardous as conducting the same type of work on wildland fires. For this reason we should always strive to provide the safest working/training environment possible. The following are lessons learned at the conducted AAR the following day that will allow us to study and prevent<br/>further occurrence:<br/>¿ Reassess to maintain Situational Awareness – Once the cut tree was hung-up in the vines and was leaning up against the tree directly in front it, the cutting team left the fall zone. After a brief discussion the decision was made to reenter the fall zone. While this decision was necessary to get a closer look at the tree’s position, it ultimately led to the Group Leaders injuries.<br/>o Always reevaluate your Situational Awareness based on current conditions<br/>(Look up, Look Down and Look All Around). This will allow for the best<br/>possible decisions to be made based on the most current and accurate<br/>information observed.<br/>¿ Use proper call for help - The Swamper called for an EMT but the call was not clearly understood. The Swamper called a second time and the traffic was answered by the Ops Chief. The Ops Chief did not clearly understand the call but asked if someone needed assistance. The Swamper answered yes, and that Group Two needs an EMT because a tree fell on the Group Leader. It was then understood that there was an emergency and the onsite EMT's responded. <br/>¿ Have plan in place for accidents involving instructors – While conducting the After Action Review, it was said that the instructors were briefed on what to do in case of an emergency involving a student but there was no clear plan in place for an emergency involving an instructor.All instructions listed in the IAP for an Emergency Procedure should be reviewed in detail for the participants and instructors. This will allow for each individual to ask questions and have a clear understanding of their roll<br/>in the event of an emergency incident. <br/>¿ Have more than one radio per group – Group Two only had one radio in their group and it was assigned to the Group Leader. Had this radio sustained any damage and became inoperable, it would have left the group with no communications to call for help.","04/30/2013 07:50"
"25725","8YXTMGSAFE","2","10/10/2012 10:00"," ","RADIO","","CA","USFS","Plumas NF","Sfeo","Radio Communications","5","Engines, Crew, Fire Prevention Tech's, Dozer, Battalion Chief, Division Chief","All Hazard;","Readiness/Preparedness;","Non-incident;","Equipment;","","","The communication system on the Plumas NF has a reaccuring problem of failing and you cannot communicate with our dispatch center. Today, we were not able to communicate with them at all, they could not hear us, so if there was a medical or fire emergency we would not be able to contact them.","The only actions that were taken was to communicate via cell phone, when we had cell service, we do not have cell service coverage over the whole forest.","10/10/2012 00:00"
"25726","8YXUBFSAFE","2","10/10/2012 10:00"," ","N/A","N/A","CA","USFS","Plumas N.F.","Sfeo #13","Traveling","5","All Beckwourth R.D.","Training;","Readiness/Preparedness;","Other;","Communications;Equipment;Human Factors;","Decision Making;Leadership;Risk Assessment;Performance;Situational Awareness;","","My engine began to travel from our out station to the District office for a group P.T. with three other engine modules. As we were leaving the station I attempted to make contact with Plumas ECC over Forest Net tone 7. I received no reply after two attempts. I then waited until I reached the bottom of Frenchman Canyon as we were turning on to highway 70. I then attempted to recontact Plumas ECC twice on Forest net tone 7. I was unable to get in contact with them. I then switched to Admin net and attempted to contact Plumas through admin. I received a reply on Admin and we began a system of tests on Admin and Forest net to check the system. I could hear Plumas on both channels loud and clear, but Plumas ECC could only hear me on Admin net. All my transmissions on Forest Net were garbled and unreadable. Plumas ECC then shifted all East side traffic to Admin net. From what I could tell is all the repeaters on the East side for Forest net were not functioning properly. This became a safety concern for my module and the public. Our station is a out station with extremely limited cell phone ability. Sometimes our only form of communication is through the radio network. We quite regularly run across or have medical aides come into our station. The best and fastest way to get help to these people is through our ECC which we were unable to contact on our main radio network today. It also causes problems for fire response on the forest with different districts and resources working on different radio nets. Our Admin network does not cover some places that our normal forest net covers adding larger black out areas and affecting our safety during emergency situations to contact our ECC and get help.","Worked with dispatchers to get onto a working network. Otherwise all other issues were unable to be mitigated.","10/10/2012 00:00"
"25724","8YVVKUSAFE","2","10/08/2012 16:30"," ","OFFICE","","CA","USFS","PNF(FRRD)","Dfmo","","1","All Firefighters","All Hazard;","Readiness/Preparedness;","Other;","Communications;","Situational Awareness;","","At 430 pm on 10-8-12 we get a very static on the console in the office and out in the field. It starts to clear up and you can tell its the LP forest. On the plumas we do our weather at the same time and its powering over it.","","10/08/2012 00:00"
"25723","8YVQLFSAFE","2","10/08/2012 10:45"," ","OFFICE","","CA","USFS","","Dfmo","","1","All Fire Persinel","All Hazard;","Readiness/Preparedness;","Other;","Communications;","Situational Awareness;","","At 10:45 on 10-8-2012 we can partially hear a weather report from the LP. At this time we are unable to hear Plumas at any time while this happens. This makes it hard for us on the Plumas to hear our own dispatching for an emergency.","","10/08/2012 00:00"
"25722","8YVQ87SAFE","2","10/05/2012 14:45"," ","OFFICE","","CA","USFS","Pnf/FRRD","Dfmo","","1","","All Hazard;","Readiness/Preparedness;","Other;","Communications;","Situational Awareness;","","On Oct.5 2012 @ 10:45am we hear the LP giving there morning staffing and weather on our radios in the office and in the field over forest net. These is becoming a problem here for us do to we are unable to hear the Plumas ECC over the LP radio interference.","","10/08/2012 00:00"
"25719","8YUV9NSAFE","2","10/05/2012 00:00"," ","POLE CREEK","OR-DEF-0537","OR","USFS","","Rcdm","Camp Supply","3","","Wildland;","Support;","Extended Attack;","Equipment;","","","A few days after arriving at the incident as an RCDM I noticed a box of new 1 liter fuel bottles (NFES 1535) in the supply area. The bottles were made by two different manufacturers, MSR and Brunton. The Brunton bottles were of a design that could rupture under certain circumstances. Refer to NWCG cache memo 10-3 for a full explaination of the problems with this particular design. As all the bottles were new I presume that they came from the fire cache prior to my arrival at the incident. I am concerned that non-compliant bottles remain in the cache system or are being purchased again by GSA.","The non-compliant fuel bottles were removed from service and will not be issued.","10/07/2012 00:00"
"25721","8YVPRGSAFE","2","10/04/2012 12:55"," ","OFFICE","","CA","USFS","PNF/FRRD","Dmfo","","1","All Firefighers","All Hazard;","Readiness/Preparedness;","Other;","Communications;","Situational Awareness;","","AT 1255 ON 10-4-2012 THE LP PUNCHED OUT A TC DISPATCH WE COULD HEAR IT PLAIN AS DAY LIKE IF IT WAS OUR OWN PNF ECC DISPATCH. THIS CAN CAUSE PROBLIMS FOR US DO TO THE SAME IDIFACTION NUMBERS. WE HAVE HAD OUR FEILD PERSONEL CALL AND ASK IF THEY HAD MISSED A DISPATCH DO TO THIS ISSUE.","","10/08/2012 00:00"
"25720","8YVPK3SAFE","2","10/04/2012 09:45"," ","OFFICE","","CA","USFS","PNF(FRRD)","Dfmfo","","1","All Firefighter","All Hazard;","Readiness/Preparedness;","Other;","Communications;","Situational Awareness;","","TODAY AT 945 ON 10-4-12 THE LP IS HEARD OVER THE PNF ECC RADIO TRAFFIC.IT IS AN ON GOING ISSUE THAT HAS PRESINTED IT SELF ALOT AT LEAST TWO TIMES A DAY.NOT ONLY CAN WE HAIR IT IN THE OFFICE BUT OUR FEILD CRUWS HAIR IT AS WELL.","","10/08/2012 00:00"
"25717","8YPPAPSAFE","2","10/02/2012 10:55"," ","OFFICE","","CA","USFS","PNF(FRRD)","Dmfo","","1","All Firefighting Resources","All Hazard;","Readiness/Preparedness;","Other;","Communications;","Situational Awareness;","","On Tuesday Oct.2 2012 @ o 10:55am we can hear the LP giving there morning staffing on our radios in the office over forest net. These is becoming a problem here for us do to we are unable to hear the Plumas ECC over the LP radio interference.","","10/02/2012 00:00"
