"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"35041","20151014-0001","2","10/13/2015 18:00","10/13/2015 22:00","Creek","CO-PSF-1523","CO","USFS","CO-PSF ","Incident Commander / Duty Officer","Responding to incident","4","Overhead, and Cooperators","Wildland;","Line;","Initial Attack;","Communications;","Situational Awareness;","","When responding to an incident was trying to contact local cooperators on their channel to confirm access.I was unable to communicate with cooperators on their frequency.<br/><br/>I had on of the engines try, and they could reach the cooperator. Then I had the engine go into their programming mode and read me the frequencies and tone guards over the Forest net.  It was discovered that the mobile in my vehicle and our new KNGs were programmed with the incorrect TX tone guard.  Once fixed we could communicate with cooperators.<br/><br/>The potential issue is that I could not communicate with cooperators during initial attack of an incident.<br/><br/>All handheld radios and mobiles on the district need to be checked and fixed if they are incorrect.","Reprogrammed radio with correct TX tone Guard in the field. <br/><br/>A CHD ticket has been submitted to ensure Radio group can re-program all radios on district.","10/20/2015 07:32"
"34981","20150930-0001","2","09/29/2015 12:30","09/29/2015 15:00","Black Creek Wash Cutting Project","","AZ","BIA","Navajo Region","Sawyer","Thinning Project","N/A","Fuels Crew ","Prescribed/Fuels Treatment;","Line;","Other;","Equipment;Environmental;","Situational Awareness;","","On a fuels cutting project, a sawyer assigned to chainsaw duties was checking his gas tank on a STIHL 362 Chainsaw after lunch to troubleshoot why it was unable to start.  He was checking the fuel tank to insure there was adequate fuel in it.  In the process of taking off the fuel cap, the individual lifted the 'twist lock' on the gas cap and as he was slowly turning the cap, pressurized gas sprayed out from the sides.  The pressurized gas sprayed onto the individuals face, however, the gas cap was still in place on the tank, not having been fully removed.    <br/><br/>The indvidual's eyes were spared from being exposed to gas, due to him still having his safety glasses on, however, his exposed skin had some minor irritation.  He washed it off immediately and was able to go to the local hospital for secondary evaluation.","Following the incident, management consulted with the program's chainsaw training coordinator, and he assisted in drafting an email to all supervisor's to insure proper inspections are done on gas cap covers and fuel vents.  Also to continue safety tailgate sessions in which the following are emphasized: being aware of pressurized gas in fuel tanks, proper use of PPE and also to review 'Lessons Learned' documents involving chainsaw gas tank mishaps.","10/13/2015 13:16"
"35181","20151118-0001","3","09/24/2015 09:00"," ","PPE on Administrative Site Burn","","AR","USFS","Ouachita NF","","Burn Administrative Site Veg","N/A","","Prescribed/Fuels Treatment;","Line;","Other;","Equipment;Human Factors;","Leadership;Risk Assessment;Situational Awareness;","","During an administrative site prescribed fire, personnel were not wearing PPE. The concern is that people are not wearing the proper PPE when burning as well as are not available to respond in proper PPE if there is an escape.","Recommended people put on PPE","12/04/2015 07:45"
"35161","20151013-0001","4","09/15/2015 08:00"," ","Kaniksu Complex","P61JE8","ID","USFS","Tower Group and Repair Group ","Safety Officer","Mopping up and Suppression Repair (rehab)","3","Suppression Overhead, Repair/Rehab Overhead, Heavy Equipment Operators, Resource Advisors (READS)","Wildland;","Line;","Mop Up;Other;","Communications;Human Factors;","Decision Making;Leadership;Risk Assessment;Performance;Situational Awareness;","Non-suppression personnel mistaking and misinterpreting direct communications and agressive work as ","The Kaniksu Complex, at this late stage of the fire was basically split into two zones because it was in two different States (WA and ID), in two different Regions (6 and 1), on two different Forests (Colville and Idaho Panhandle), with two different Land Management Plans, ways of thinking, et cetera.<br/><br/>We were still in fairly regular mop-up mode in certain areas due to the exceptionally heavy fuel loadings and the warm, dry, and breezy days between occasional wet weather events. In the areas without heat, we were in fairly heavy suppression repair (rehab) mode with a lot of moving parts - 'Iron and Heavy Metal' in the form of excavators, skidders, dozers, road graders, and low boy tractor-trailers. <br/><br/>Our safety record was very good, with no major accidents or serious injuries, and only a few minor incidents. We had IMT Safety Briefings and Group and Division Breakouts after the formal briefings daily. During the suppression mode, many of the old skid and logging roads were opened as control lines, including many areas cross-country without roads and/or cutting off switchbacks. As in any fire suppression operation, many trees were bulldozed and/or cut by Falling Teams and/or Hand Crews, both for the actual fireline construction and to mitigate 'hazard trees.' <br/><br/>The Repair Group had completed their assignments in several of the other Divisions which were fairly 'cold' and without mop-up duties in the lower elevations and were now moving into the higher elevations with denser fuels and more 'heat' in them.<br/><br/>There were several, out-of-region Resource Advisors (READ's) working with both groups throughout their respective assignments, but mainly with the Repair Group. At this point, all the READ's were under the 'guidance' of a LEAD READ, an out-of-region Forest Service employee. There were also several other out-of-region READ's as well. There was another READ from the local area that  was very knowledgeable with the area and many of the local equipment operators engaged in the Repair Operation. She had good leadership skills and was actually taking a strong interest and lead in the repair because of her local District ties and the lack of leadership from the LEAD READ.<br/><br/>The LEAD READ apparently did not like this set-up. He went to OPS  on three separate occasions and told him: 'I'm going to pull the safety card.' OPS said the LEAD READ also apparently had some personal issues with the local READ. Regarding the local READ, the LEAD READ told OPS on three occasions, 'I want her off this fire ...' It was clear at this point, that personal animus was overriding any ostensible leadership objectivity.<br/><br/>The Tower Group and Repair Group Division Supervisors (DIVS) and local READ called a meeting at Drop Point (DP) 25 on September 15th and invited me along. I felt it was a very productive meeting. After this meeting, the two READs that were present told the LEAD READ that the meeting was somewhat 'argumentative' or 'confrontational' - I don't recall the exact word used.<br/><br/>One of the complaints to OPS, from the READs, including the LEAD READ, was that we were intentionally cutting 'hazard trees' so that we could salvage them. The Forest Resources Group had approved decking the trees we had removed during the line construction and hazard tree removal phases for salvage. At some point during this, there was 'some questions' about what a hazard tree was. This developed into another issue involving the Forest Leadership, READ's, OPS, and Safety. It was resolved when the IMT Safety met with the Forest Leadership and emphasized the extensive hazard tree issue on thie fire, especially the Cedars, which entailed about 95% of our hazard trees. He also emphasized the national-level hazard tree history and the on-going fatalities due to these 'hazard trees.' At no time were we cutting trees, hazard or otherwise, just so we could deck them for salvage removal. One of the READs also claimed he/she was almost 'squished' by one of the skidders during one of the Repair operations, however, I was unable to talk to this READ about any details because I was notified of this alleged incident by cell phone text after I was demobbed from the fire. Moreover, I was informed that three of the salvage log decks had burned up, apparently from heat/fire still inj some of the decked trees.<br/><br/>Given that several of the READs were not Fire Suppression personnel, it appeared to me that they were definitely not accustomed to the experienced Fire Suppression personnel's manner of very direct communications, disagreements, sometimes assertive negotiating, and often aggressively working matters out to a satisfactory compromise, to get the daily tasks accomplished in a safe, efficient, and timely manner. The operators (Private Contractors) were not Government employees, so they were accustomed to getting things done in the most costly and efficient ways. Most times, the operators had the best ideas to accomplish the tasks when given leader's Intent by the Group Leaders. Unfortunately, the READs interpreted all this 'aggression' as being unsafe and passed it onto the LEAD READ without bring it up to or discussing it with those allegedly involved, e.g. the Group Leaders, OPS, or any of the several Safety Officers. The LEAD READ finally brought the issue to OPS's attention when he decided to 'pull the safety card' and the fact that he wanted the READ Hydrologist 'off the fire.' <br/><br/>The entire Kaniksu Complex from its earliest stages was a safe operation without accident or serious injury and only minor incidents.<br/><br/>My delayed filing is due to recently returning from extended fire assignments in the Pacific Northwest and the SAFNET system being inoperable intermittently when I had the time to file one.","Talked with OPS and the other Group Leaders and the Local District Hydrologist READ about the LEAD READ and other READ's alleged safety concerns. Will endeavor to spend more time working with READs in the future to avoid similar incidents. Filed a SAFENET.<br/><br/>Suggested to IMT Safety that READs need to be reminded that they are ADVISORS, as in Resource Advisors, and not part of the Operational Group.","11/23/2015 08:02"
"34903","20150917-0001","3","09/04/2015 12:00"," ","Tepee Springs","P4J1KS","ID","USFS","","Division Supervisor","Line construction, indirect/direct","1","Bonneville IHC, Ruby Mountain IHC","Wildland;","Line;","Extended Attack;","Human Factors;","Decision Making;Leadership;Risk Assessment;","","Division 'D'<br/><br/>Myself and IHC's looked for safe opportunities to go direct for several days without luck for safety reasons; direct was cliffed out, extended to far out to safely extract resources if an injury occurred as well as getting to a safe area in the event fire behavior increased as it has for several days (IRPG Downhill Checklist #3), fire on opposing slope out of the West Fork Lake Creek was mid-slope and under slung. Indirect contingency line was being constructed as control feature. This led to several conflicts with land owners that were demanding we go direct. Branch was very well informed. LEO's were request when verbal threats were made, including pulling all division resources off the line after land owners brandished fire arm to DIVS(t).<br/><br/>IC, IC(t), Liaison, and Branch met with land owner and made a 'deal' that resources would go direct through their property and on to USFS land to end when crew felt it was unsafe. Operations and myself were not part of any discussion.<br/><br/>Branch met with myself and DIVS(t) to inform us that the IC said we would go direct. <br/><br/>The assignment of going direct has been turned down for the last three days for safety reasons already explained.","I requested the IC, via Branch, to come to my location and discuss further. IC, IC(t), and Liaison arrived and provided their 'promise' to the land owner. Both DIVS(t) and I explained our safety concerns and refusal of risk. Neither the IC, IC(t), Liaison, or Branch provided any concern for crew safety or risk refusal. <br/><br/>The direction was a violation of safe work practices.<br/><br/>Environmental conditions, bad air limiting air support for bucket work or extraction, made the work unsafe.<br/><br/>No safety officer was informed of the turn down.<br/><br/>Without considering our safety concerns and turn down, without due care, DIVS(t) and I were told by the IC, 'I'm the Incident Commander and you will do what your [expletive] told.'","09/22/2015 14:52"
"34863","20150908-0003","2","09/03/2015 06:00","09/03/2015 08:00","Canyon Creek Complex","","OR","USFS","Mahleur NF","SOF2","Safety Officer-Div H","1","Crew","Wildland;","Line;","Extended Attack;","Human Factors;","Decision Making;","","During my morning check with the MEDL I learned a contract FFTR had checked in with MEDL the night before with a blood pressure reading of 170/110.  MEDL only had initials 'AMM' and employee had failed to check back with MEDL on 9/3.  MEDL stated employee had been diagnosed with hypertension 'about 2 weeks ago' but had failed to follow up with his physician.  MEDL returned employee to his crew after the high BP reading and did not advise IMT SOF1 of the action.","I was able to locate the crew member at 0800 9/3, on DIV H, and had the DIV EMT/P take his BP; after 10 minutes rest the reading was 158/90.  We explained to employee the short and long term possible consequences of hypertension and with crew boss and employee's consent we transported him to the John Day medical center where he was prescribed BP/hypertension medicine and was released by the physician back to full line duty conditional on having his BP read every morning and evening while on the fire, and that it remain at acceptable levels.  Employee also made an appointment with his home physician for followup after demob.<br/><br/>I suggest the employee should not have been returned to his crew after the initial  high BP reading on 9/2 and that the IMT SOF1 should have been advised at that time.  Had I not made my daily inquiry before going to my line assignment the situation would not have been addressed and the employee could have suffered a serious medical condition while on the line.","09/17/2015 15:52"
"34902","20150916-0001","4","09/02/2015 08:00"," ","Tepee Springs","J1KS","ID","USFS","Payette National Forest","IHC crews, DIVS D (T) on incident","Line construction on private property","1","IC, IC (T), DIVS D, DIVS D (T), Liaison, Branch, IHC crews","Wildland;","Line;","Extended Attack;","Human Factors;","Decision Making;Leadership;Risk Assessment;","","Summary: On Division Delta on the Tepee Springs fire a 'turn down' of assignment occurred where two IHC's refused an assignment due to numerous safety concerns that were not mitigated. These safety concerns will be addressed below. The IC of the incident responded to this turn down by stating 'I am the boss, you work for me and you will do what I say. And I am saying go in there and go direct!' In response to this the crews still refused the assignment and were sent to another division the following day and remained on those divisions for the remainder of the assignment.<br/>      Division Delta on the Tepee Springs fire featured large tracts of private land mixed with State, Forest Service, and BLM land. A large elk ranch lay in the middle of the division and was the epicenter of the issues. The land owners, on multiple occasions expressed frustration towards fire fighters with their suppression actions which ranged from verbal threats to aggressive posturing. LEO’s were called on multiple occasions and the incident eventually resulted in two of the land owners verbally accosting a BLM employee while armed with a weapon. The land owners made multiple unsafe demands to fire fighters such as downhill line construction in extremely rugged terrain with fire below them, attempting burnouts on mid-slope dozer lines with no escape routes or safety zones, and to drop water from helicopters with personnel in the work zone (the land owners). During at least one documented occasion the land owners took it upon themselves to attempt a burnout and began igniting fire below crews without any communication or warning. Crews had to be pulled to safe areas during this. Other unsafe suppression actions by the land owners were extremely fast driving, attacking fires at the head, felling trees in the middle of crews, and operating dozers on federal and state land with no communication with fire resources.  In addition to the ill-advised suppression actions their continued harassment of fire line personnel in an attempt to force their own initiatives distracted important leaders from their primary jobs of managing people as well as the entire division and the fire as a whole. These issues were brought to the land owner’s attention and were met with little to no regard for fire fighters safety as long as we stop the fire where it was at. On countless occasions attempts were made to explain the reasons behind our tactics and the safety guidelines that we operate under. The issues with the land owners were passed up the chain of command on multiple occasions.<br/>     The night of the armed verbal assault by the land owners the entire division was evacuated and night resources were instructed to not enter the area. The decision was made by Operations, Branch, and DIVS that no personnel would be re-engaged on the division due to the escalating violent behavior shown by the land owners. Government equipment and supplies would be retrieved under LEO escort at a later time and no personnel would be exposed to the serious safety issues present. In the meantime, the IC met with the landowners regarding suppression activities on their property and the adjacent land. The IC was joined by the IC (T), Branch I, and the Liaison officer as well as local law enforcement.  The IC did not request to speak to any of the agency individuals involved in the incidents of the prior days, but rather told the land owner that four hotshot crews would put in a “check line” on their property less than 24 hours after the owners assaulted an employee while armed with a pistol. He also made this promise without including Operations, who was still under the understanding that the division would go forth with the plan agreed to in the morning. No representation from Safety was present, either. <br/>     The IC, IC (T), Branch, Liaison, DIVS, DIVS (T), and leadership from 4 IHC crews met to discuss the plan. The directive was to put in a “check line” on the land owners property and end the line somewhere out in the green at an undetermined location. A liaison officer would be used to talk to the land owners. Two of the IHC’s turned down the assignment due to safety concerns with the land owner’s erratic and escalating behavior as well as doubts about the tactical sense of the plan as compared to its political purposes. Two crews agreed to attempt the plan, citing that they had not been personally exposed to the land owner’s actions, but added that they will disengage if they felt threatened at all. Upon hearing the denial of his plan the IC responded angrily with 'I am the boss, you work for me and you will do what I say. And I am saying go in there and go direct!' He showed little regard for the safety concerns brought up and could not promise that the land owners would behave appropriately. The liaison officer who was present stated several times that he had been shot at and his house and work had been bombed, but you had to give it a try. He said he could not guarantee that the land owners would not take their anger to the next level, but you have to try. The two IHC’s again turned down the assignment.<br/>     After the IC, Branch, Liaison, and IC (T) left the crews discussed their plan of action and the two IHC’s that turned down the assignment stayed at camp while the other two crews engaged on the “check line.” The use of an LEO at the work site was denied because in the words of the IC “we brought guns a few days ago (by ordering an LEO after being verbally threatened) and that made them (owners) bring guns to show us they had them too.” During the next 3 shifts the crews engaged on the check line with no reported injuries. The land owners at times worked between the crews mopping up and felling trees (on federal property) and the crews mitigated this by assigning a crew member with a radio to alert the crew of falling trees and other hazards.  <br/>     Crews were put in hazardous and volatile situations without proper mitigations allowed to be implemented, such as mandatory evacuations and LEO’s. Political pressures were put in front of on the ground decisions and fire line personnel safety. Ego was put ahead of common sense and crew safety. Finally, leadership was non-existent to poor from numerous positions in the chain of command.","I gave crews the option to engage or not engage and to disengage if they felt uncomfortable. I requested LEO presence, but was only allowed to stage them at a spike camp 40 minutes away. Avoided land owners by locating myself at a parking spot on federal land and out of the way. Staged medics at various areas with quick response times to crews. Worked with Liaison officer to explain to land owners our intentions and limitations. Spoke to IC about his inappropriate actions and lack of leadership.","09/22/2015 14:52"
"35163","20151104-0001","2","09/01/2015 09:15"," ","Tepee Springs","000192","ID","USFS","","IHC","DIrect and Indirect line construction. ","1","IHC, Hotshot ","Wildland;","Line;","Extended Attack;","Communications;","","","While assigned to the Tepee springs fire we were using a approved Intra-crew Communications frequency. Throughout the assignment we switched through all of the four approved frequencies because there were other assigned crews not using the frequencies properly. The other assigned crews did not enable code guard; therefore, the inter-crew did not work. This ended up being a detriment to the operation. There was a constant bleed over, and stepping on each other.","We did the best we could not stepping on other crews inter-crew traffic. We ended up using most of our communications on the incident assigned frequency for our inter-crew radio traffic.","11/23/2015 08:04"
"34865","20150908-0002","2","09/01/2015 06:00","09/01/2015 09:00","Canyon Creek Complex","","OR","USFS","Mahleur NF","SOF2","Safety Officer-Div H","1","Type 6 Engine Crew (contract)","Wildland;","Line;","Extended Attack;","Other;","Fatigue;","Financial","I received a radio call from TFLD indicating a contract employee was not able to conduct assigned duties.  The engine crew was assigned to initiate a new 1000' hoselay up moderately steep terrain, at approx 5700'mdl, and 63F.  After approximately one hour of work the employee, a 23 year old White male, was unable to continue work due to extreme fatigue.  I found the employee in a slumped sitting position roughly 400' into the hoselay, and 300' vertical above his engine. Employee was on 5th day of his first ever fire assignment, overweight, and obviously unable to continue work.  Other than fatigue, vital signs were OK. He admitted that he was not in 'good physical condition'.  He stated that he had passed the pack test (arduous) two days before being assigned to the incident but was unable to explain to me what the test consisted of, suggesting the test was likely a paper test.","I escorted the employee back to his engine and he was demobed later in the day.  TFLD agreed to keep the engine and the engine captain arranged for a crew member replacement.  IMT SOF1 was advised and TFLD noted the incident on the contractor evaluation.","09/17/2015 15:53"
"34801","20150831-0001","2","08/30/2015 12:00"," ","Okanogan Complex","","WA","State","","Safety Officer","Site Maintenance","1","Municipal/private engine","Wildland;","Support;Readiness/Preparedness;","Initial Attack;Extended Attack;Transfer of Command;","Fire Behavior;Communications;Environmental;Human Factors;","Decision Making;Risk Assessment;Situational Awareness;","","The Colville Tribes Emergency Operations Center was advised by the LNO assigned to the Okanogan Complex that AT&T wireless maintenance crew were allowed into an active fire area unescorted.  To our knowledge, these technicians are not properly trained in basic wildland fire, nor do they have appropriate PPE to be in the area.","A previous incident was reported to Colville Tribes EOC earlier in the week involving the same thing.  Colville Tribal Occupational Safety and Health Administrator identified the hazards and requested that any future operations on Omak Mountain be coordinated with the fire team and the contractors must have appropriate PPE and be escorted.","09/03/2015 11:44"
