"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"25582","8PDMVVSAFE","2","12/03/2011 07:45"," ","ANNUAL REFRESHER","","KS","BIA","KS-HOA","Squad Boss Trainee","","5","","Training;","Readiness/Preparedness;","Non-incident;","Human Factors;","Decision Making;Leadership;Risk Assessment;Performance;Situational Awareness;","Inappropriate Training","For the last two years we have had little to no training/details offered. On 12/3/2011 we had our annual refresher that should have been held prior to our redcards expiring in October. We had very little notice for the refresher, many individuals were never notified. This year’s refresher was far from last year’s refresher. The last years refresher was very informative and hands on we did field exercises, deployed shelters, Arduous pack test, urinalysis, red book training, sand table exercises, etc..

This year all we did was our Arduous pack test and watch a short video on IS-700. I have been working for the Horton BIA for 5 years now I have had my squad boss and IC type 5 task book for 2 years now all I have to do is get out on an Incident and so that I could have it signed off and be working on my single resource task book (engine boss task book). It is my due diligence not to let my personal go out on a fire untrained and unprepared. Some of my crew have not been out on a fire in 2 years, did not do a refresher last year and this year received an insufficient refresher. I have had FFT2 talk to me about this refresher and feel it was inadequate. I do not want to put anyone’s safety or lives in jeopardy by letting this take place. I also do not want my reputation or qualifications affected by knowingly and willingly letting personal that have not been properly trained out on an incident and then something happening. Thus the reason I am stepping up and asking for assistance in this matter. One other concerning incident certain individuals have been told by superior personal to let individuals that failed their urinalysis to continue to work, thus also putting safety, lives, and careers on the line. I want firefighting to be part of my career, but I do not want these incidents jeopardizing my future.","I am writing this report for my corrective action. Since I have had younger fire fighters come to b,e and complain thus also emphasizing a concern, I am unable to provide more training or have the power to do so. I am sending it up the chain.","12/09/2011 00:00"
"25581","8PCRVSSAFE","2","12/03/2011 00:00"," ","TRAINING","","KS","BIA","","Firefighter","Training","5","","Training;","Readiness/Preparedness;","Non-incident;","Human Factors;","Situational Awareness;","","On Dec 03 the Horton Agancy BIA had there fire refresher. Not all tribal members were invited witch is wrong as this is Bia. I found out that the refresher consisted of no moere then apack test and a small movie. There was no shelter deployment and the training was done in less then 4 hours. The year before it was a very good training and the guy that was there made sure we all felt safe in our job, this year they did not and not all tribe was invited. The guy the year before cared about our safety and really did a good job of training us i wish he was back cause i do not feel safe with the training I am getting from Horton now and dont think the people that got this training this year feel safe at all its like they stoped caring for safety.","","12/08/2011 00:00"
"25584","8PH2Y8SAFE","2","12/03/2011 00:00"," ","ANNUAL REFRESHER","","KS","BIA","KS-HOA","Ad Fft2","","5","","Training;","Readiness/Preparedness;","Non-incident;","Human Factors;","Decision Making;Risk Assessment;Performance;Situational Awareness;","","Saturday 12/04/2011 I drove to Horton, KS For my Annual Refresher. I and other fighters gathered at the BIA building in town. All we did was sit there and watch a video on I.S. 700, pass a drug test, and a pack test. We DID NOT do deployment exercises, map, radio, engine basics, weather prediction, etc.. I am not pleased with the amount of training we received; I feel it was lacking. I personally have not been on a fire since I first certified November 2011. On that note, I was informed that re-certification is necessary before my red card expires. A refresher course was not Made available before that time. Some of the fft2s I trained with were not able to even make this years refresher do to short notice of its availability. I do not feel that I could step onto a fire line right now and be able to safely (all things considered) fight a fire and watch out for my fellow firemen.","This report is my response to correct the actions described above. I have only completed S190/S130, therefore I have no authority to arrange more/better training.","12/12/2011 00:00"
"25580","8P5PBYSAFE","2","11/29/2011 08:00"," ","FEATHER RIVER PHONE/RADIO OUTAGE","111118-000664","CA","USFS","Plumas N.F.","Ecc Battalion Chief","Forest Wide Communications","3","All Forest And Cooperative Ressources On The Feather River District","All Hazard;","Line;Support;Transport to/from;Readiness/Preparedness;","Initial Attack;Non-incident;","Communications;Equipment;","Decision Making;Leadership;Risk Assessment;Situational Awareness;","","T-1 lines on the Feather River District were shut down by ASC with no prior notification or working replacement system in place, causing complete loss of phone and microwave radio access.

Tickets were cut thru CIO for phones on 11/14/2011 and radios on 11/18/2011, As of 12/1 there has been no resolution to the problem. This issue has become more severe as a wind event occurs and wilfires break out. Communicaton on the District was made extremely challenging.

This is the second time this year that T1 lines were shut down affecting phone and radio service. Both times the safety of field going personnel was affected.","Tickets were cut with CIO.","12/01/2011 00:00"
"25595","8SFKR2SAFE","2","11/12/2011 01:00"," ","PINGREE FIRE","","CO","USFS","","Firefighter","Mop Up","5","2 Usfs Employees, 1 Squad Of Poudre Volunteers","Wildland;","Line;","Initial Attack;","Communications;Environmental;Human Factors;","Decision Making;Leadership;Risk Assessment;Situational Awareness;","","Upon ariving at the scene, The IC told our squad to start working on hot spots along a section of line of flank Z. We were told not to stand under some snags that were made apparent by the IC before he went to scout flank A. It was ~1:00 AM and wind speeds were in excess of 50mph and forecasted to reach 100+mph. Immidiatly the group of volunteers I was attached to started moping up hot spots right under the forementioned snags. I am young and was about halfway through my first season at that point. I knew we had to move but I was not assertive enough to get the volunteers to move from the area. We worked there for about 10 minutes when the IC told us he felt the other flank, (Alpha) was safer and told us switch flanks and work counter clockwise around the fire. Less than 1 minute after moving to the other flank we heard a large snag fall right where we were standing. Upon returning to the scene in the morning I checked where the snag was laying and I am fairly confident someone would have been hurt if the call had not come over the radio to switch flanks.","There was no immidiate action taken, the event has been on my mind because I know I should have been more assertive to get people to a safer location and that things may have been a lot worse if that call had not come through.","03/16/2012 00:00"
"25578","8NPQXSSAFE","2","11/09/2011 15:00"," ","PROFESSOR RX","CA-SHF-3033","CA","USFS","TRMU","Burn Boss","Patrol Existing Burn Piles That Had Been Burned","5","4-People With A Truck","Prescribed/Fuels Treatment;","Line;","Other;","Human Factors;","Decision Making;Risk Assessment;Situational Awareness;","","On 11/09/2011 four individuals went to patrol the Professor RX.  They left the district office and drove to the pile burn location to check the existing piles that had been burned on Monday and Tuesday. At the end of the day Employee 1 said he wanted to walk the Legacy Road which he did by himself. Once he returned everyone loaded up to go home around 1500. Once they were leaving he told the three passengers that he had difficulty hiking up the hill and had to stop several times because his chest was hurting. Employee 2 asked him additional questions and Employee 1 said it felt like someone was squeezing his heart and his hands were tingling and kind of numb. Employee 1 stated that he had to take several breaks, when he stopped hiking the pain would decrease but come right back when he would continue hiking. After Employee 2 started asking questions Employee 3 started asking additional questions since he is an EMT.  Employee 1 told 3 that it was his left arm that felt a tingling and numbing sensation. Employee 3 said he might have angina and told 1 he should see a Physician. 3 also told 1 he needed to seek medical care. 1 said he would be fine and just needed to drink some water. He said he would make an appointment to see a Doctor on one of his days off. The four folks got back to Weaverville around 1730 and before anyone could ask Employee 1 any additional questions he left and went home.

The situation is that an individual had symptoms of unstable angina or a heart attack on a prescribed burn. Nothing was done in regards to seeking medical attention for the individual. He was allowed to go home with no further question or care. On the following day 11/10/2011 Employee 1 ended up in Trinity Hospital in Weaverville which resulted in him being transported to Shasta Regional Medical Care in Redding due to having a heart attack and had to have a Stent put in.","I was not at incident at the time the event took place. I spoke with three employees who were working with Employee 1 in regards to the incident to get additional information and seek what actually happened. I also explained to them that Employee 1 should have been taken to the hospital on the spot or activated the medical evacuation plan and met an ambulance on their way out of the project site due to length of time it takes to get from the project site to a medical center. I also told them that when something of this nature happens to notify the immediate supervisor as well as the Duty Officer as soon as possible.","11/17/2011 00:00"
"25585","8PH5UESAFE","2","11/02/2011 17:35"," ","SAR/E27","CA-CNF-3468","CA","USFS","Cleveland NF","Dispatcher","Communications","5","Overhead, Equipment, Leo","All Hazard;","Support;","Other;","Communications;","","","The incident was reported to dispatch by Silverado Station/Engine 27 who heard radio traffic that Orange County Fire was responding to a remote rescue at the Silverado Motorway, which is an area on the Cleveland National Forest. CNF E27 went responding and was given the frequency Orange County was running the call on since search and rescue incidents are primarily the responsibility of the county. About 20 minutes later, the division chief for that area who was monitoring Orange County's radio traffic advised dispatch that the search and rescue was now a fatality on the forest. A CNF battalion chief, patrol unit, and law enforcement officer were added to the call once it was a confirmed fatality.

The safety concern was that dispatch had no radio communication with any of the resources that were at scene on any of the forest's three frequencies (Forest Net, Admin Net, or LE Net). The BC had to drive to an area where he had cell coverage and would call in updates on the situation. The patrol unit stayed on the incident until approximately 8:00 PM, and the engine, BC, and LEO stayed on until nearly 11:00 PM to assist the coroner with extracting the body since it was in a remote forest location.

The area is a known 'radio hole' on the forest. I fear that one day there will be a fire in that area (or another area where radio communication is spotty or completely absent), an accident involving a forest employee, or an incident that involves a recreation or prevention resource making a public contact that 'goes south' and the resources will not be able to communicate with dispatch and get the medical attention or assistance they need because of the lack of radio coverage there.

Other known radio dead spots on that district include Trabuco Creek Road from private land all the way to the end several miles into the forest, and Holy Jim Trailhead. There are also a couple of dead spots along Live Oak Canyon Road between O'Neill Park heading north towards Cook's Corner.","Fortunately this incident was not a fire or other potentially life-threatening emergency situation, but it did highlight the inability to establish communications with resources in this area. The BC was able to communicate with dispatch, but only when he went to a location where he had cell coverage. I brought this issue up to the center manager the next day, and reported the issue to the USFS's Customer Help Desk the following week. I forwarded the Help Desk's documentation of the issue to the center manager, who brought it to the attention of the Forest FMO. The FMO advised to file a Safe Net for further documentation.","12/12/2011 00:00"
"25575","8N2VQMSAFE","2","10/27/2011 15:00"," ","VALET RX & ANTLER","","OR","USFS","OR-FWF & SHR","Dispatcher","Ensure People In Field Have Good Radio Contact","3","Active Rx And Human Caused Fire","Wildland;Prescribed/Fuels Treatment;","Support;","Initial Attack;","Communications;","Decision Making;Performance;Situational Awareness;","","Concerns about lack of communication with regional IT , local telecommunication folks and dispatch. Regional folks were sent down here to perform UTM (?) work. No notification to dispatch that they would be working on the T1 lines. Two times this week they brought the system down with no communication w/ dispatch. At the time we had precribing burning occuring and today initial attack on reported human caused fire. Local radio folks were not informed they (regional IT folks )would disrupt radio communication.

The only reason local radio people were aware there was a network problem that effected radio was by chance while working on another radio issue regional office called because he noticed there was a problem and directed local radio guys to 'clear programming' just pushed to T1 lines.

Local radio techs were able to restore radio.

This concerns me because of fire fighter safety. I was trying to reach firefighters in the field not knowing the regional folks caused a problem that resulted in network and radio loss. Network maintenance that needs to happen must be communicated with dispatch when active fire suppression and prescribed lighting is ongoing.

Both myself and local radio techs feel there is lack of concern or even the common courtesy of letting us know what they are planning on doing so we can be prepared for maintenance work.","I was called by local radio tech to walk me through how to access backup system. He had just completed work on back up system or I would not have been able to talk with field.","10/27/2011 00:00"
"25567","8MAHFKSAFE","2","10/03/2011 00:00"," ","TEST ATTACHMENT","","ID","Other","","Test Attachment","","1","","Wildland;","Line;","Initial Attack;","Fire Behavior;","Decision Making;","Test attachment","test","test","10/03/2011 00:00"
"25568","8MCRM5SAFE","2","10/02/2011 02:00"," ","GRINDSTONE FIRE","GHX2","ID","BLM","","Dozer Boss (T)","Locating Line","3","A.T.V./Operator","Wildland;","Line;","Initial Attack;","Environmental;","Decision Making;Situational Awareness;","In country not seen in daylight.","I was a dozer boss(T)on the Grindstone fire and after securing the southern end of the fire we(the dozer operator and myself)were instructed to follow a fence line north until it ended and head to the western flank.I was on an A.T.V. and I rode out in front of the dozer to locate the route.I followed the fence line and came upon a gulch,I stopped and went down the gulch a short distance to check it out.I looked as much as I could with the headlights,head lamp and flash light and viability was still very poor,it was dark and I was in the black.I figured the fence went to the bottem and went up the other side,so I rode into the gulch with the intention of going up the other side.About 1/4 way down I relized how steep it was and at that point I was committed,I was on the brakes all the way down.When I reached the bottem I discoverd the fence ended mid slope and did not continue up the other side.I advised the dozer operator that it would be too dangerous to track down to my location and westward travel on the slope wasn't possible.I attempted to ride back up the gulch 2 times and it didn't work out.Again I tried to use all the lighting I had available to see a better way and could not see very far or anything in any real detail.I thought I saw a bench I could ride to so I tried to ride to it,it turned out not to be a bench-rather a product of shadows created by poor lighting.After I realized this I was going to nose back down and ride the bottem of the gulch to try and find a less aggressive slope to ride out on.As I started to turn My front wheels dug into the soft soil and I became stuck,at this point I dismounted and put the A.T.V. in reverse figuring I could hold the rig steady as I backed out,as I started to back out the A.T.V. lurched and I lost my footing and we both tumbled down the slope.I know the A.T.V. rolled over me and I bounced feet over head down the slope for a short distance,the A.T.V. rolled to the bottem.My neck,back,left knee,and left elbow was injured and the A.T.V. was busted up.I informed the dozer operator of the situation and hiked out of the gulch.A engine came and got me and I went to the ER.I have strained and pulled back & neck muscles and bruises all over my body.","I think A.T.V.s need more lighting-the head lights do not provide enough lighting at night,in the black.As for gulches etc.,I will not ride down them at night anymore unless I can see without a doubt the exact nature of the slope,without enough proper lighting this will not be possible.Visability is a massive factor in these situations.I was wearing a motorcycle helmet and my line gear-both of which saved me from much worse injuries.I see people ride with thier line gear straped to the A.T.V. instead of on thier backs,this will do them no good in a wreck.My line gear on my back protected me from alot of rocks and served as a kind of 'crumple zone'.It goes without saying the value of the helmet.I really was not aware of how severe an accident with a A.T.V. could be until now...and with better lighting this kind of thing can be reduced,and without proper PPE it could have been alot worse.From now on if I have any doubt I will just stop and look for other options,it's just a better and less painful way to do things.","10/05/2011 00:00"
