"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"25458","8ANHLCSAFE","2","10/27/2010 07:00"," ","WIS. WIND EVENT","","WI","USFS","GDRD","Fuels Technician","Saw Crew","2","District Personnel, Engine Crews","All Hazard;","Support;","Other;","Communications;Other;","","High winds","Two of the four West Zone repeaters were without power due to high winds (60 mph). Only Direct was working limiting communications. cell phones were limited as well.

Many roads were closed with down trees as well as powere lines.

Crews were assisting in opening roads with no way to communicate with the offices or Dispatch in case of emergency needs.

Later in the day the power was restored to the Clam lake repeater and was able to be used. The Ino repeater is still without power on Thursday.","I called the CNNF Central Dispatch on West Fork repeater and informed them of Clam Lake being down. West Zone FMO notified Central Dispatch of INO being down. CNNF Central Dispatch sent email message out to the employees. Many employees were already in the field so attempt was made to contact them with information but was limited in success.","10/28/2010 00:00"
"25459","8BBRZ4SAFE","2","10/01/2010 00:00"," ","IQCS","","AZ","BIA","","A.D. Firefighter","","5","","All Hazard;","Readiness/Preparedness;","Other;","Human Factors;","Decision Making;Leadership;Risk Assessment;Performance;Situational Awareness;","","compromising the integrity of the red card qual. system. A supervisor at T.C.A. was qualified as a FFT1 and does not meet the criteria. The incident he was sighned off on was the Chief fire and he was at this incident a total of 5 hours between two daysl The evaluatro that signed him off never even went to this incident. I feel that the firefighters employed at TCA could potentially be put in harms way due to the lack of experience from there supervisors, squad bosses, etc.","","11/18/2010 00:00"
"25457","89SMM9SAFE","2","09/30/2010 10:44"," ","NO DISPATCH RADIOS","NM-GNF-0754","NM","USFS","nm-gnf","Asst Center Manager","Field Support","3","All Resources In Gila Las Cruces Zone","All Hazard;","Support;","Other;","Human Factors;Other;","Decision Making;Leadership;Risk Assessment;Performance;Situational Awareness;","Lack CIO Communications to Radio System users about Radio work to be completed and unavailability of radio system to field going resources.","CIO has been working on Radio system in the Gila Las Cruces Zone. Minimal notifications were made. WAVE system servers were changed and notifications were not made to all clients using the WAVE system.

This morning all Radio traffic into the Silver City Dispatch Center has stopped and we do not have any consoles transmitting or recieving radio traffic. Dead in the water. We are unable to Support any field going resources. This is a critical matter in the event any resources in the field have emergencies. All communications in the Zone to Silver City Dispatch Center are non-operational.","We have submitted tickets tot he CIO with responses fromt the local Radio Techs:

The problems we are experiencing on the RAVIN System (WAVE) and some on the MODUCOM will be looked at by NICS, contractors for the new upgrades to the RAVIN system.

However, most of the A / S is down due to some major problems with their system that was installed and upgraded prior to the Gila being done last week. As soon

as those problems are resolved on the A / S they will return to the Gila and fix what is not working. NICS, the CIO, Systems and Design Engineers for the CIO are

all aware of problems we have. We apologize for the inconvenience being caused by the upgrades, but we cannot do anything at the moment until NICS has their personnel available

and all the other problems are fixed.

Thank you","09/30/2010 00:00"
"25455","89EJC7SAFE","2","09/15/2010 08:00"," ","RESERVOIR ROAD","CO-LRX-000545","CO","State","","Tfld","Structure Protection","1","Overhead, Type 6 Engine","Wildland;","Transport to/from;","Demobe;","Human Factors;","Decision Making;Leadership;Risk Assessment;Fatigue;","","The night DIVS, DIVS-t, and at least one Type 6 Engine were demobed from the incident after working a full night shift without being required any time off prior to traveling. Upon release from the Reservoir Road incident, they were then required to demob a second time at the Four Mile incident ICP, which was being managed by the same IMT. The end result of working a night shift, going through two demob processes, traveling two hours to their home unit, and then returning their equipment to a servicable condition was a 22 hour shift.","To my knowledge, the personnel involved did not complain as they were anxious to return home. As a manager, I believe that their desire to get home should not overide our basic safety principles. There are clear rules in place regarding 2:1 and travel and they should be adhered to, especially by a Type I IMT.

Reported to the Team Safety Officer after the occurence had already taken place. He said he would check into it.","09/18/2010 00:00"
"25463","8E9U82SAFE","2","09/15/2010 08:00"," ","RESERVOIR ROAD","CO-LRX-000545","CO","State","","Tfld","","1","Type 6 Engine","Wildland;","Transport to/from;","Demobe;","Human Factors;","Decision Making;Leadership;Risk Assessment;Fatigue;","","I submitted a previous SAFENET, 89EJC7SAFE, regarding this incident. Unfortunately, there has been no response to that submission. In soliciting input for this years refresher, I was asked again that we attempt to address this situation and given the following narrative from the Engine Boss that was assigned to the resource that was demobed.

'We were Demobed at the last minute from this fire because our DIVS and his Trainee decided they didn’t want to be on the fire(personal reasons) for what would most likely be the last “Night Operational Period.” Because of this and the “closeness of our home unit” we were told we were to Demob immediately and head back to our home unit. This made for a very long (24 hour shift). It didn’t seem like a bad idea at first(we all wanted to get home), but we were dragging when we were cleaning the rig, then driving it to maintenance and especially when we were driving our POV’s home. It had tragic event written all over it and I am surprised that the Type I Team told us to do it, being that they would be held responsible. Them being held responsible means very little when my crew is dead…It was my fault and I should have told them no and we should have slept one more night in the Elk’s Lodge Basement and then went home. No matter how good you feel right after shift, you need the rest before you work/travel again. The 2:1 is there because of other tragic events and it shouldn’t be ignored!'","Clearly, the Engine Boss bears some responsibility and takes his part in making that decision very seriously. There is also a responsibility on the part of the assigned IMT and the agency administrator to insure that 2:1 is followed and that the health and safety of all personnel is their highest priority.","02/20/2011 00:00"
"25456","89FRF4SAFE","2","09/13/2010 16:00"," ","POINT TO POINT FLIGHT","","AK","BLM","","Smokejumper Spotter","Point To Point Transport","5","Jumpship Casa 212","Wildland;","Transport to/from;","Other;","Equipment;","","","After dropping a load of jumpers on a fire I went to the Fort Yukon field station to pick up a 'Mule' utility vehicle to be brought back to Fort Wainwright for engine work. There was no personnel at Fort Yukon but the Mule was there and ready to be taken back to Fort Wainwright.

After securing the load we took off for the 45 minute flight to Ladd field. Approximately 15 minutes into the flight myself and the pilots smelled what seemed like gasoline so we cracked the rear ramp for ventilation thinking maybe some fuel sloshed around while loading it or that gas fumes were venting when we climbed to a higher altitude. After 5 or ten minutes the smell of fuel became stronger so I checked the mule and discovered there was fuel dripping out of a tube coming from the bottom of the fuel/water seperator on the vehicle. I informed the pilots of the situation and secured the dripping fuel by zip tying a jumper puke bag to the fuel/water seperator canister thus stopping the fuel from leaking in the plane.

I discussed with the pilots our next plan of action once the fuel leak was contained and it was determined that we would continue to Ladd field since turning around to a place to land and get rid of the mule would take as much time as making it back to Ladd field.

We landed at Ladd field with no problems and promptly unloaded the mule. I alerted our small engine shop and the zone about the problem. We left the rear ramp on the jumpship open that night and it aired out sufficiently to not affect any operations the next day.

When we went to pick up the mule we were told it was ready to haul and during the loading process we didn't observe anyting which would make us think that it was or would be leaking fuel.

The zone and small engine shop were made aware of the situation so this shouldn't happen again. The mule has been transported by aircraft numerous times in the past without incident so this seems to be an anomaly. It was a good reminder to everyone to make sure all fuel sytems are properly drained or secured before transporting vehicles by aircraft","As described above I alerted the pilots to the situation, secured the fuel leak and consulted with the pilots on a safe plan of action. We were able to provide significant ventilation in the jumpship by opening the rear ramp a small amount in flight.","09/19/2010 00:00"
"25453","89CK5YSAFE","2","09/12/2010 21:00"," ","RESERVOIR ROAD","CO-LRX-545","CO","Other","CO-LRX","Engb","Structure Prep","3","Overhead, Engines","Wildland;","Line;","Initial Attack;","Communications;Human Factors;","Decision Making;Leadership;Risk Assessment;Fatigue;Performance;Situational Awareness;","","We were reassigned from the Four Mile incident (CO-BLX-321) to the Reservoir Road fire. We joined up at the Four Mile ICP in Boulder with a DIVS and a task force that included engines and tenders. Upon arriving at the incident at ~19:00, we were told to stage until night briefing @ 21:00. The briefing was short and included very little intelligence on the fire. even 11 hours after the start of the fire, the IAP had serious flaws: It was hand written and difficult to read in spots; the map was vastly inaccurate, including an incorrect fire perimeter, even in areas easily reconned and verified; a map that was out-of-date, with roads that no longer existed, roads that were a 1/4 mile off from where they actually were on the ground, and no current structure locations or addresses.

We were initially given an assignment to tie in with Mo Lake IHC and assist them in cold trailing and line construction on the east side of the fire, progressing to the north and west. Right out of the gates, we had confusion of where we were supposed to report, as did Mo Lake and several DIVS, since none of us had been on the fire yet. This confusion was a result of an incomplete briefing, inaccurate maps, and no planned tie-in with day resources.

Upon arriving at the access we believed to be correct, we tied in with an individual who stated that a structure on James Park Trail (the road we were on) was imminently threatened and that “we had better get up their right away.” At this point, he and other day resources left the area. This exchange lasted 1-2 minutes. Resources from both Div A (west side) and Div B (east side) were confused on where they were to report based on both the radio traffic and my observations of vehicles driving into areas outside of their divisions. The resources utilized one another and the night DIVSs to try and sort these issues out.

Knowing that several of the 18 Watch Outs were in play, (1.Fire not scouted and sized up, 2.In country not seen in daylight 5.Uninformed on strategy, tactics, and hazards, 6.Instructions and assignments not clear. 11. Unburned fuel between you and the fire, 12. Cannot see main fire, not in contact with anyone who can, 13. On a hillside where rolling material can ignite fuel below.), we contacted our DIVS and DIVS(t) and advised them of the situation. We suggested that we send our chase truck to scout the area and determine the location of the threatened structure and feasibility of safely engaging in structure protection at this house. I determined that the house was indeed defensible, advised our DIVS and DIVS(t) of this fact, and they subsequently assigned our module to the house. Both the DIVS and DIVS(t) were also scouting the area to increase S/A for the resources assigned to the division.

Throughout the night, we attempted to pinpoint ourselves on the map, using our limited knowledge of the area, GPS, the geographic features we could see at night, mileage from a known location, and intel from our DIVS and DIVS(t). We were unsuccessful, primarily due to the out-of-date maps.

The following day, we were advised that the day shift briefing would occur at 07:00. 07:00 came and went, with no communication to my knowledge regarding shift change. At ~0840, we noticed the inversion lifting, winds increasing and shifting from down slope/down valley to winds out of the southeast, and an increase in fire behavior (Watch out #15). The weather was also getting hotter and dryer (Watch out #14), with increases in temp and decreases in RH noted every half hour as we spun weather.

We also attempted to triangulate our location using known landmarks, but as the inversion lifted allowing us to see these landmarks, the smoke increased, obscuring them again. We were able to get a rough triangulation, but the location did not place us near the road, since the road on the map was ~1/4 away from where it is currently located. Now that we had day light, I scouted the area by vehicle to increase our S/A, but we could still not determine our exact location on the map. We attempted to use lat/long info, but the map was a copy of an old 7.5’ quad and the coordinate grids on the edge of the map were cut off.

After having rested the personnel on the module in shifts over night, we reengaged in active structure protection, requesting air resources to assist. At ~1200 hours, our DIVS had no intel on shift change, which had not yet occurred, even after requesting this info from OPS.

I requested a heavy helitanker to follow up some retardant lines that had recently been dropped. Pike IHC contacted us on our tac and stated they had a higher priority mission for the ship and asked if they could borrow the ship for a few drops. I agreed and requested confirmation of their tac frequency, so we could coordinate our efforts. They advised their tac was “Tac 2.” I tried to confirm if this was the same as Fern 2, the tac frequency we had been using on night shift. It was not. Pike provided us their tac frequency.

We were not notified at any time of a change to the comm. plan. The air-to-ground frequency had also changed, which we found out about from our DIVS after being unable to contact air attack several times. This was not made known to night shift personnel who had rolled into day shift operations. We also came to realize our division had changed from Div B to Div X, but only through radio traffic, not through a formal notification (Watch out # 7 -No communication link with crewmembers/supervisors).

At this point, we were told by our DIVS to return to ICP, as day shift resources were now on scene. This occurred at ~1330. I advised my DIVS that I was attempting to work the helitanker on a 6’ tall hedgerow of slash that, while it had been painted with retardant, was actively burning under the retardant line and would cause our line to be compromised; if this line had occurred, the fire would have likely dropped down into the adjacent draw to the south of the structure, made a run at an adjacent structure, and potentially compromised the area’s primary escape route. DIVS stated he had made that clear to Ops and the incoming DIVS, who had not yet seen the piece of line, but that we were still to abandon the line. As I left the area and returned to the house, I ran into a STEN and ENGB from day shift who had been assigned to the area. I briefed them and advised them of my concerns. They stated they were headed down to look at the piece of line in question.

We departed this location for ICP at ~1345.","1. Recognized the watch outs which existed and the standard fire orders that were being violated, briefed the module on these concerns and how we were mitigating them.

2. Communicated effectively with our DIVS and DIVS(t).

3. Posted multiple lookouts in varied locations to monitor fire behavior.

4. Spun weather on the half hour, calculated FDFM and PIG to monitor trends in weather and fire behavior.

5. Scouted the area around the structure by vehicle and foot to increase S/A as much as possible.

6. Identified multiple escape routes and safety zones and make the escape plan known to all personnel in the module.

7. Rested crew members in shifts to mitigate work/rest issues.","09/16/2010 00:00"
"25452","89AN9XSAFE","2","09/10/2010 12:45"," ","FLUTED ROCK LAKE RX","","AZ","BIA","","Crew Supervisor","Setting Up Remote Weather Station In Support Of An Upcoming Prescribed Burn","2","5 Person Crew","Prescribed/Fuels Treatment;","Support;","Other;","Other;","","Not following the protocol procedures stated in the Region's Operating procedures","While preparing equipment and setting it up (Remote Weather Station)for the upcoming prescribed burn. Around 12:45 pm one of our crewmember had mention that something (unknown insect) bit her on the right bicep and at the moment did not really think of it as it being serious, until the individual started an allergic reaction to the sting and our immediate reaction was to take the individual to the Hospital, so the Assistant/EMT-B and the individual had left. Driving time to the medical facility was 25 mintues away. While making sure that the individual get medical attention, we as supervisors did not follow the Region's medical emergency communications stated in the 2010 annual operating guide. We initially did not relay critical information to our Dispatch Center on the medical emergency nor did we give the mechanism of injury, all significant medical findings, initial vital signs, patient location, medial transport vs. MEDIVAC. All we thought at the time was to get the individual to the medical falicity ASAP and didn't think about the medical emergency protocols written for our region. During the incident we have left out the most critical element, which was COMMUNICATION with the dispatch center. We really didn't know if the outcome would have been different, but we know timimg was critical for the medical transport. Individuals involved were (Supervisor, Assistant Supv/EMT-B, 3 other Crewmembers)","Our corrective action is to review to all guides/policies that are put in place for the safety of our employees, especially if life is involved and for the supervisors to communicate with their crew with the importances of each document. To make sure that everyone understand the procedures of the intent of who, what, when, where, and why of medical emergencies protocols. We know that critical information with a patient ahead of time with the Medical facility is very important. We talked about what if the individual was out there alone and this happen.","09/14/2010 00:00"
"25448","893M47SAFE","2","09/07/2010 00:01"," ","TRYING TO GET HOME EVERY DAY","","AK","BLM","","Afmo Uyd","Leaving The Parking Lot Every Day","1","All Vehicles","Wildland;Prescribed/Fuels Treatment;All Hazard;Training;Fuel Treatment;Work Capacity Test;","Transport to/from;","Other;","Other;","Situational Awareness;","intersection visiblity","The intersection leaving the Alaska Fire Service parking lot (west side) is dangerous. There are a number of visiblity issues which inhibit a safe left turn. The row of trees has low hanging branches. A powerpole is in the way, as well as a speed limit sign. The primary issue is a 6 by 6 shed constructed on the corner.

The stop sign is set back from the actual intersection by 12 to 15 feet. Once the legal stop is made the driver must pull ahead and almost pull into the lane of oncomming traffic to be alble to see the traffic comming from the drivers right side.

The program does not allow photos to be inserted. Lame. A written narrative is fine, but a single photo would make this issue more clear.

I have emailed the phots to my safety officer.","None    You need to modify the progam to allow attachments. It does no good to have a word doc. prepared if I am not able to attach it. Same goes with photos.","09/07/2010 00:00"
"25445","88WGVFSAFE","2","09/02/2010 07:30"," ","DISPATCH COMMUNICATIONS PROBLEMS","","MI","USFS","Ottawa NF","Fire Dispatch Office","","3","","Wildland;Prescribed/Fuels Treatment;All Hazard;","Readiness/Preparedness;","Other;","Communications;Environmental;Human Factors;Other;","Situational Awareness;","Radio communications problems","Following a lightning storm on the evening of July 27th the Ottawa National Forest's radio communications were interupted. A radio system repair request was first entered on July 28th, 2010 by the Ottawa National Forest's dispatch office (Ticket #100728-000224).

Numerous visits by ISO group and the local telephone company have not resolved the issue and as of today Sept. 2, 2010 the Ottawa NF has virtually no radio communications from the fire dispatch center as well as at least one of the Ranger District offices. Our main concern is the safety of all field going personnel as well as the upcomming fall fire season. This service interuption has also somewhat impacted our abilities to complete safe prescribed burning projects.","As previously stated, both the local telephone company and the ISO group have worked to resolve the issue without success. There also appears to be a disconnect between the two groups, each blaming the other for the communications problems while the Forest is still without reliable communications.","09/02/2010 00:00"
