"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"24109","4RWU9KSAFE","2","12/09/2000 13:30"," ","PILE BURNING","","NM","USFS","","For. Tech.","Patrol And Mop","5","Atv","Prescribed/Fuels Treatment;","Transport to/from;","Mop Up;","Environmental;","","Factors included very poor road conditions, unsafe speed, and non-familiarity with driving in such conditions.","Weather was overcast, windy, and cold with occasional precip. Unsafe driving conditions, safe speed, possible personal injury While leaving the project area on an ATV I lost control after hitting a bump on a corner. I over compensated and swerved off the road striking a tree with the front right side of the four-wheeler. The damage to the ATV was fairly substantial. Fortunately I was not injured, however that could easily have not been the case.

The resulting concerns are of course injury, and safe use of equipment.","If I had been going slower the conditions would not have caused a loss of control.  Frequent safety discussions on ATV use, and possibly a more detailed study of driving conditions in a particular area prior to working there.","12/11/2000 00:00"
"24107","4QL53PSAFE","2","10/21/2000 00:00"," ","PARADISE FIRE","C898","AZ","FWS","","Firefighter","Fire Suppression","3","8 Crewmembers 2 Fire Boats And One Standard Boat","Wildland;","Support;Transport to/from;","Initial Attack;Extended Attack;","Communications;Environmental;","","","Weather - during the incident we had rain, wind, and some areas lighting also cool morning on 10/22 and every evening some over cast days from threatening rain.

Fuels - they consisted of Salt Ceader roughly a 10 yr rough and inpetrable toolies along the river, hot when burning, once black easier to move though.

Terrain- it’s best to describe the river rough sometimes, steep rock then inside that a sand riverbank. Very few entry/exit points on to the river.

River Conditions - the river water level changes due to dam control and weather changes. River water level changes up or down a foot or more in 24 hrs. The sand bar location was hard to find when over cast dark night. Fire crews have little or no knowledge of river area due to river patrols. Down snags and brush in the main channel make navigation with deep draft boats a challenge. Erosion of banks cause steep walls making it hard to access the fires in places. The following are the issues:

Refused to use available resources to relieve inadequate resources on the fire.

The following were available resources:

Rural Metro wildland fire teams.

Helicopter

State agencies

Other federal agencies within the zone.

The Following 10 -18 were violated multiple times:

In country not seen in day light

No communication with crewmembers and supervisors.

Fight fire aggressively but provide for safety first.

Recognize current weather and obtain forecast. During the Paradise fire incident 10/21/2000, the fireboat was launched by the AFMO late in the afternoon almost dusk, about 1800 on to the River when advised not to by the Wildlife Refuge Manager, due to inclement weather, low or no visibility of sand bars.

Not wearing complete nomex, wearing blue jeans, and cowboy boots on the boat to the fire.

Note this is not the first time discussed.

10/24 called the AFMO out to the fire to investigate a spot that was reported to him. He showed up in blue jeans and hiking boots with nomex shirt then walked into the black with no hard hat, no gloves, and no shelter on his person.

10/24,10/28

Violated the following 10/18:

In county not seen in daylight

Remain in communication with crewmembers and supervisors.

Fight fire aggressively but provide for safety first.

Recognize current weather and obtain forecasts. Note no weather forecast were asked for to my Knowledge.

10/28

The AFMO called dispatch requesting 2 people to bring another boat to tow them back to a boat ramp. Two people arrived to BLM yard got boat and informed dispatch that personal radios in shop for repairs, called AFMO and informed him, his response was to send them out with no radio. Dispatch informed the AFMO that he could not do that it would be a violation of the 10/18.","Do not know what is appropriate action.  Do not know appropriate action.","10/29/2000 00:00"
"24105","4Q3R7NLBRK","2","10/05/2000 13:50"," ","N/A","","MT","USFS","Bitteroot NF","Safety Officer","Rehab","2","Falling Team","Wildland;","","","Environmental;","","","Mostly sunny, cool, moderate slope, severely burned area, ash, burned snags. Bucking of logs. Limbs on logs getting caught in chap straps when the log rolls down the hill, after cut has been made. A faller was bucking a log with short limbs still attached. When the cut was made the log started to roll down the hill. Although the faller was uphill from the log, a short limb caught in his lower chap strap and caused him to fall down the hill. The log then rolled over his free leg and broke his leg.","- Tighten straps around legs.

- Prep the area thoroughly, clear all hazards (limbs, brush, etc) before beginning cut.

- Make sure log does not roll or be ready for movement of log.","10/05/2000 00:00"
"24103","4PSHHLSAFE","2","09/27/2000 15:20"," ","FALCON","N/A","MN","Other","Stacy VFD","Volunteer Firefighter","Line Construction","5","","Wildland;","","Initial Attack;","Fire Behavior;Environmental;","","Windy with flashy fuels","heavily wooded with grass and peat. Still looked green. Two firefighters suffered from smoke inhalation while responding to a wildfire. The fire was burning in grass, a heavily wooded area and peat. The final size on the fire was 40 acres.

The wind switched and blew the fire over two fire fighters, one received minor smoke inhalation and was administered oxygen the second suffered from both smoke inhalation and inhalation burns in his lungs. He remains hospitalized. Firefighter were attempting to extinguish a running fire in a heavily wooded area. The wind changed and blew the fire over a firefighter. It sounds like the crew had spread out and caught these individuals towards the head of the fire.","The IA crew should have kept closer together and watched closer for changing conditions.  Same as above","10/03/2000 00:00"
"24256","4PNRD8SAFE","2","09/23/2000 17:30"," ","BUCKWILLIS","","OK","FWS","","Engine Boss","Travel","4","E-468","Wildland;","Transport to/from;","Initial Attack;","Equipment;","","Drip torch mounted on rear bumper","Clear day traveling east on I-40 approx. 1730 hrs mile marker 122 1. Explosion of drip torch mounted on rear bumper.

2. Potential injuries from lack of shoulder restraint by middle lap belt on Type 6 engines Rear ended by large pickup pulling a trailer. Vehicle was unable to stop when traffic in front slowed down. When the truck hit our bumper the Drip torch exploded spraying his vehicle with flammable liquid and setting the rear of the engine on fire. Fire burnt out on the hood of the pick up but was suppressed with fire extinguisher on E-468. ER physician is concerned about Emergency vehicle that are intend to transport a crew of three but middle passenger only has a lap safety belt. His concerns are that this can cause sever and major trauma to abdominal area and lower back.","I personally feel that the location of the drip torch is in an ideal spot for its purpose. It could be carried empty, although I do not think this is the solution. I feel that the accident had great potential but fortunately minimal outcome","09/30/2000 00:00"
"24106","4Q6LNZSAFE","2","09/19/2000 14:30"," ","KENEL FIRE","270","SD","BIA","SRA","Fire Management Officer","Structure Protection","3","Equipment","Wildland;","","Extended Attack;","","","Human factors involved are the volunteer fire department's decision that they will ride in the back of moving engines on rolling attack after being advised that it is a safety concern and would not be an acceptable practice under the Fire Protection Agree","Weather was temperatures in the 80’s; wind from the North-Northwest at 25-30 mph with gusts up to 40 mph. Fire behavior was extreme with running and spotting with limited visibility at times down to inches. Fuels were one-hour flashy fuels (grass-shrub). Terrain was rolling hills with wooded draws, slopes of 0-25 degrees, multiple washouts present. Concern is volunteer fire department personnel riding in back of fire units on rolling attack It was discussed with the volunteer fire department at safety training, when their Fire protection Agreement was renegotiated and on a previous fire that it would no longer be acceptable practice for them to ride in the back of moving vehicles on rolling attack. It was expressed to me that it was their department’s decision that this was the way that they were going to fight fire when it was discussed on the previous fire. When they were found to be riding in the back of the units on this incident, I notified the IC that he needed to get them out of the back of the units and onto the ground and if they refused that they should be released from the incident. As the two units had split up, the IC went to one unit and I went to the other. I notified the engine boss that the two individuals riding in back would have to get on the ground and fight fire from the ground, as it was a safety concern that we had addressed earlier. I was informed by the engine boss that his fire chief had told him that they could fight fire any way they wanted. I then informed him that if his personnel did not get on the ground that I would ask them to leave. He told me that they were not going to get on the ground. I then asked them to leave. The IC had a similar conversation with similar results. I was approached by three units from the same VFD later on the incident and asked if I was releasing them from the incident. I again informed them that if they would not fight fire from the ground then I was releasing them. The same engine boss I had talked to then informed the other units that they were leaving and they left the incident.","I think that it is going to take someone above my position to convince this VFD that riding in the back of units is not a safe method of rolling attack and will not be acceptable on fires that they operate on under the Fire Protection Agreement we have with them.  I think that unfortunately, the Fire Protection Agreement between this VFD and the BIA needs to be cancelled until they come into compliance with this safety concern unless an agreement could be reached prior to cancellation. It doesn't appear that they are willing to work with me, so I believe this will have to be done on a regional or national level.","10/16/2000 00:00"
"24104","4PSLDELBRK","2","09/04/2000 07:30"," ","JASPER","SD-BKF-20689","SD","USFS","New Castle District Office","Engine Crew (Type 6) Member","Mop Up, Patrol","1","Type 6, Model 52 Engine","Wildland;","","Mop Up;","Equipment;","","Equipment - Model 52 Duals

Situational Awareness - None of us 3 crew members were aware that duals on the 52 tend to loosen. The BIA has no excuse for this shabby training!

Other Human Factors - Poor training given by BIA training personnel - area perso","Weather : 2mph wind, partly cloudy

Road Conditions : Highway 16 - in Hells Canyon area, narrow (with narrow shoulders) winding two-lane road with hairpin curves. Posted speed limit 20-25 mph in some places in Hells Canyon.

Terrain - Hilly

Fuels - Ponderosa Pine with grass understory 7 of the 8 lug bolts had sheered off by the time we heard the 'flapping' noise. After tow truck operator lifted up the rear end, he grabbed ahold of the remaining lug bolt & pulled it out & the 2 duals fell to the gravel road! He said to me, 'God was on your side today.' If the lug bolts had sheered off just minutes earlier while I was navigating the hairpin curves, the 52 would probably have rolled over on its side & possibly a complete roll, doing bodily injury to the crew. We departed the base camp 24 miles W of Custer, SD at approx 6:50 AM. I was driving the Model 52 fire engine which was fully loaded with water. Also in the cab were my engine boss and a third crew member. I drove through the steep and winding area of Hell's Canyon. I continued west to the junction of highway 16 and 117. 117 is a medium width gravel road. After driving 1-2 miles up 117, I heard a 'flapping' noise and brought the Model 52 to a stop along the edge of 117. Our inspection of the right rear duals revealed that seven of our 8 lug nuts & bolts were gone.

Safety Issue - If the lug bolts would have sheered off while I was driving on curving highway 16, the Model 52 could possible have rolled onto it's side. In certain places in Hells Canyon we might have completely rolled the 52, doing bodily harm to one or all three crew members. (I had my seat belt fastened)","Primarily, better, more thorough training regarding the Model 52. The Fire Manager for the Midwestern Region (Aberdeen, SD) needs to make sure 52 crews are aware of the tendency of lug bolts to loosen. My FMO needs to learn more about the Model 52. Also my FMO needs to go on at least one incident per year with us.  Make sure that regular torquing of the lug nuts is part of all engine operator training.","09/05/2000 00:00"
"24097","4NXN59SAFE","2","09/01/2000 15:00"," ","ALL","ALL","NV","USFS","SFC","Computer Spec","Irm Fire Support","1","All","Wildland;Prescribed/Fuels Treatment;Training;All Risk;","Support;Transport to/from;","Initial Attack;Extended Attack;Mop Up;","Communications;Equipment;Environmental;Other;","","No direct 24-7 Network Support to an Interagency Communication Center. Inability to re-route Internet requirements as soon as problem was report to WO. Unwillingness to implement temporary emergency measures to restore the dispatch centers to 100% capabil","FIRE SEASON. Improper INTERNET routing over the Forest Service Network. Sierra Front Interagency Dispatch Center has been operating in degraded mode and cannot resolve the problem. Dispatch is dependent on information from the INTERNET to provide for firefighter safety and responsiveness to for the protection of private, state and private lands. Local contingency plans have been in effect for a week. No temporary resolution has been provided by the WO. Routing problems began on 09-01-2000 at approx 1500 PST. Dispatchers were unable to reliably access Internet sites used in direct support of wildland fire suppression, all-risk and structure protection. The impact has been somewhat reduced through the implementation of the Local Contingency Plan however the potential for catastrophic failure is a real threat to Emergency Services. Internet reliability is intermittent: what worked 5 minutes ago may not work now!!!","The primary change must take place in the attitudes and authority of IRM support personnel. The IRM requirements of the Interagency Fire Organization and Emergency Services are not the same as a single agency's administrative needs. Protecting human life and property requires an approach to IRM that extends beyond what is normally considered as acceptable risk. The Fire Organization Leadership must realize that the status quo is greatly impacting their mission and will eventually contribute to the loss property or life.  1. Immediate action must be taken to restore reliable internet access for this dispatch center. Re-routing of our subnet's internet traffic is an acceptable temporary measure.

2. Fire and IRM Staff must review IRM requirements of Dispatch Centers and establish minimum standards for performance and support.

3. IRM staffing is inadquate. Workload Analysis should be performed at National, Regional and Forest Level to determine minimum staffing levels.","09/07/2000 00:00"
"24098","4P6PYCSAFE","2","09/01/2000 00:00"," ","EASTSIDE COMPLEX","","OR","BLM","Medford, OR","Helicopter Crewperson","Helibase Support","2","All Crews Eating In Camp","Wildland;","Support;","Extended Attack;","Equipment;","","","N/A Initially a state kitchen provided sinks with soap, water and towels for those in the food line. After the new kitchen (private contractor) came in they provided baby wipes for those waiting in the food lines. However, the last few days of the fire the health standards around camp were lowered. No more baby wipes were provided, and there was also no water and soap to clean up prior to eating. Also, the folks servicing the porta potties stopped providing hand towels or filling up the instant hand sanitize containers, and they waited too long between cleanings, so things were getting pretty lame. I have a moderately strong stomach, but I got sick one morning after I entered a 'john' that was over ripe. I had to abandon the mission. See comments above under 'safety and health'","Maintain clean porta potties and provide cleaning supplies to prevent dangerous health issues related to hepatitis.  Diligence on health issues.","09/14/2000 00:00"
"24254","4PCML5SAFE","2","08/28/2000 13:00"," ","BEAVER CREEK FIRE","","MT","USFS","","Firefighter - Fft1","Camp Activities And Departure","1","Crew","Wildland;","","Mop Up;","","","Lack of foresight and planning for ground forces spiking out in the heart of grizzly bear country.","Crews were spiked out for several days in grizzly bear country. Although precautions were made by having a bear cage to hold trash overnight away from crews, bear sign was still found near camp. On the last day during our departure, we overheard a helicopter pilot speaking on air-ground about hazing a grizzly bear away from our path. Without knowledge of the bear's whereabouts during this incident, let alone during the entire spike camp, it would have been nice to have a weapon given to the crew or to each of the crews for protection as we were not familiar with grizzly bear behavior or patterns. If we encountered this bear to be aggressive, without a weapon the situation could have been ugly. See above narrative.","See above narrative.  See above narrative.","09/20/2000 00:00"
