"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"24444","5UQVY4SAFE","2","12/01/2002 00:00"," ","FIRE ORDERS","","CA","USFS","","Firefighter","All","1","All","Training;","Readiness/Preparedness;","Other;","Fire Behavior;Communications;Equipment;Environmental;Human Factors;","Decision Making;Leadership;Risk Assessment;Fatigue;Performance;Situational Awareness;","no follow up","In 2002, just prior to the start of the fire season in California, the Forest Service, via e-mail, made notification that the agency was returning to the 'old style' fire orders.  This sudden change was poorly timed, given the fact that the agency did not publish any training material to support the change, which left each individual unit ad-libbing their own version of how, why etc.  I did not so much as receive a sticker or pocket card on the old style!!!

Most of the critical refresher is based on the old layout, not to mention all the other training material!!  It is now 12-2003, and I have yet to see as much as a pocket card or poster on the new orders.  The result -

too many people were confused on which list to remember or, for some, how to remember these issues.  It has been my experience that people need these things in order to cement the ideas.  This decision to change formats will no doubt caused Big $$$$$$$, and even though I think the change was for the better, it was implemented so hastily, that it has become a safety concern.","Forest Service – ASK AVERAGE FOLKS BEFORE YOU DO THESE SORT OF THINGS.  FIRE SEASON STARTS IN REGION 3 IN 3-4 MONTHS – GET SOME SORT OF MATERIAL TO THESE PEOPLE SOON.    I tried to use the F-I-R-E O-R-D-E-R-S format for most of the fire season so that I had training material to support what I was teaching.","12/30/2003 00:00"
"24327","5ERLCMSGAE","2","09/24/2002 00:00"," ","GEORGE WASHINGTON NF","","VA","USFS","Lee Ranger District","Fmo","Pack Test","5","All Firefighters Taking The Pack Test","Work Capacity Test;","Readiness/Preparedness;","Non-incident;","Human Factors;","Decision Making;","","Pack Test site changed from track at Massanutten Military Academy (MMA) to the track at Broadway High School. The Broadway track is at least 20 minutes from a full service hospital. Track at MMA is only 2 minutes from a full service hospital (2 blocks). Track at MMA has always been open to the public 24/7 unless event is going on at the time. Same for using it as a Pack Testing site by the agencies involved. MMA has been used previusly as a Pack Testing site. Apparently the change for using the Broadway track is for the convenience of the FMO instead of the safety of firefighters taking the pack test.","","10/09/2002 00:00"
"24329","5GVQCESAFE","2","09/09/2002 00:00"," ","BISCUIT FIRE","","OR","USFS","","Firefighter","Rehabilitation","1","Crew","Wildland;","Line;","Other;","Human Factors;","Leadership;","","A twenty-man interagency crew assigned to the Biscuit Fire Division Y and then X were given the task of mopping up infrared hot spot locations which then transitioned to fireline rehabilitation. Upon our initial informal crew briefing with the Canadian Division Y Supervisor we were informed that there was a lone young black bear drifting in which appeared emaciated. The Division Supervisor added that the bear was docile and very approachable insofar as one could feed it out of the hand. In fact, he continued, the bear would climb right into the back of his pickup for food. Our crew boss shared a laugh and we proceeded with our assignment without the crew boss saying a single word to the crew about the dangers of feeding bears.

I began to tell my squad that they are NOT under any circumstance to feed any wild animal during this assignment. The crew boss reported over the handheld radios later in the day that the bear had been sighted, but heeded no warnings or further directions. Many crewmembers approached the bear and took photos. While I was reminding crewmembers to return to work one crewmember returned to boast that he fed the bear. I admonished this individual but when the crew boss learned of it, he simply shrugged his shoulders saying grudgingly, I guess we shouldn't feed the bears, guys. As the crew split up each day during the assignment, the bear was spotted a few more times and I continually heard reports of people feeding the bear. The crew boss or division supervisor never addressed this issue to the entire crew at any point of the assignment.","Overhead direction, during morning briefings, explicitly directing all crew bosses and division supervisors to inform their crews about the rule of not feeding the bears and the dangers involved in doing so, and asking crew bosses to cite the time and date of such direction in their briefing records. This may have been done at the Biscuit Fire morning briefings, which I did not attend, but judging by the character of my crew boss at the time, I don't believe it would have weighed as an important consideration to him.    I would have insisted that the crew boss MEANINGFULLY inform the crew about not feeding the bears. I tried going to individuals telling them not to feed the bears to no avail because I was alone in my insistence and was regarded as a spoiler; especially after the crew's initial hearing of the Division Supervisor's adventures in nourishing our American bears.","12/16/2002 00:00"
"24298","5DS3TVSAFE","2","09/06/2002 13:00"," ","MT. ZIRKEL COMPLEX","CO-RTF-509","CO","USFS","Routt NF","Division Supervisor","Hot Spotting, Mop Up In Tree Island","1","Helicopter","Wildland;","Line;","Mop Up;","Environmental;Other;","Fatigue;","Depth Perception, wind","On Division P supporting fire suppression with bucket work. A helicopter snagged a tree with the bucket and was noted making bucket drops below tree line. The Safety Officer and myself discussed this and were concerned and wanted to share this information so others can avoid repeating.","No comments listed by reporting individual. RP discussed the SAFENET with SOF and AOBD.    No corrective action listed in SAFENET.

Documenting SOF1 contacted team AOBD to review the SAFENET. AOBD to discuss with pilots at briefing.","09/07/2002 00:00"
"24299","5DS4B7SAFE","2","09/06/2002 13:00"," ","MT. ZIRKET COMPLEX","CO-RTF-509","CO","USFS","Routt NF","Sof2(T)","Helicopter Bucket Drops","1","Helicopter","Wildland;","Line;","Mop Up;","Human Factors;","Fatigue;Performance;","","Watched a helicopter doing bucket work and the bucket (in a tight hot spot) lowered well below the treetops. I did not see the bucket contact any surrounding trees but it had to be close. I climbed up and there were many trees surrounding the spot that was dropped on.","No corrective action submitted by reporter.    No corrective action suggested by reporter.

Reporter contacted team Safety Officer to discuss the incident. Team SOF1 contacted team AOBD to discuss the incident. AOBD to discuss report with pilots at helibase briefing.","09/07/2002 00:00"
"24320","5DMSRXSAFE","2","09/03/2002 00:00"," ","MULTIPLE","","CA","USFS","inyo","Firefighter","","2","Firefighter","Wildland;","Support;","Other;","Other;","Leadership;Fatigue;","Not adhering to national R&R policy","Firefighters released from large fire after 14 days with IC recomendation for R&R, upon return to home unit R&R denied at local forest level based on fire season severity.

The Inyo NF has consistantly denied admin leave for returning firefighters after 14 and 21 day assignments. This is inconsistant with R&R policies issued by the national MAC group. Firefighters are concerned about fall out when the issue is brought up to forest management.","Local units need to follow national R&R guidelines, to ensure the safety and well being of their crews.","09/03/2002 00:00"
"24302","5DUK74SAFE","2","09/02/2002 06:30"," ","MT ZIRKEL COMPLEX","CO-RTF-509","CO","USFS","RNF","Sten","","1","","Wildland;","Line;","Transition;","Human Factors;","Decision Making;Risk Assessment;","","On the Zirkel Complex a major safety concern was the high number of snags. Just after the new Type 1 team took over the fire, they began moving Type 2 handcrews around to different divisions. The team then had to move crews into divisions to replace the crews they had moved to other divisions. The movement of crews from divisions they were familiar with was a safety concern as crews were already familiar with locations of hazardous areas. A couple examples of moves that occurred follow: The team moved 2 handcrews from Hinman Fire to Bircher Fire and then moved 2 from Bircher Fire to Hinman Fire. Two other crews scheduled for demob at 1600 hours were moved from divisions nearest to camp (divisions crews had worked in and were familiar with) to a division they had not been in and was located a substantial distance from camp. By the time these 2 crews got to the new division, they had to come back to make the 1600 demob schedule.

The team also established a number of spike camps and had to shuttle in a large number of crews via helicopters at the same time. This was being done during red flag warnings for dry thunderstorms and strong gusty winds.","The team should have tried to spread changes out over a longer duration - 2 or 3 days - instead of trying to do it all in one day. The team also seemed to be under evaluating the danger of snags; and the familiarity of crews with divisions they had worked on.    DIVS and other overhead line personnel gave extensive briefings to crews new to divisions as to hazards in area.","09/10/2002 00:00"
"24301","5DTSJGSAFE","2","09/01/2002 19:00"," ","APPLE FIRE COMPLEX","","OR","USFS","region 6","Single Resorce Boss C/E","","2","Crew","Wildland;","Line;","Mop Up;","Human Factors;","Decision Making;Leadership;Risk Assessment;","acting crewboss on mind altering medication","Acting crew boss backhanded myself in front of crew, then would not hear grievance I had.  As a result, he fired me.  He has promoted first year firefighters to the position of lead squad boss and has signed off type one task books before said personnel are ready to not only lead a squad but before they have enough fire experience behind them to be safe in the field.

My largest concern is for the safety of the crew that is left with him.  I feel that under the right circumstances he is going to get crew members hurt or killed, i.e. Missionary Ridge fire in Durango, Colorado, he had control of the crew and allowed 10 crew members to go into a known illegal dump site to attempt to suppress fire on initial attack, 10 crew members were hospitalized because of this bad judgment call.

I feel that the people he is signing off just so he can stay on line as a crew are going to get people hurt due to their lack of experience, but he doesn't agree with this opinion and won’t listen to what any crew members say about being concerned with his ability to keep them safe.","Make it manditory for FFT2 line personel to have at least 3 years on line before being able to initiate a type one task book.    I attempted to discuss this problem with him in the past to no avail.  When I attempted to bring my grievance forward in front of the crew about his use of medications, his mood swings, and his signing off practices I was terminated from the company. I AM NOT CONCERNED about my employment issue as that is being taken up with the Labor Board. I need to make sure that the crews are not rushed through the system before they are ready.","09/09/2002 00:00"
"24321","5DUL8PSAFE","2","09/01/2002 16:30"," ","MT. ZIRKEL COMPLEX","CO-RTF-509","CO","USFS","RNF","Sten","","1","Overhead","Wildland;","Line;","Transition;","Human Factors;","Decision Making;","","On 9/1/02 at 1630 hours while attacking a flare-up along Division A/E line, I was contacted by DIVS for Division A that a vehicle had gone by him at excessive speed and that individual driving did not appear to be wearing PPE on the fireline. I stopped driver of vehicle near flare-up and advised him of speed limit in division and around other vehicles and personnel. I noted he was not wearing Nomex shirt and I also advised him he had to wear PPE on fireline. He stated PPE was behind seat and drove off without putting it on. The driver of vehicle turned out to be a member of new Type 1 team as fire was in transistion phase.","I stopped vehicle and advised him of speed limit of 20 mph on division, and around vehicles/personnel the speed limit was 5 - 10. Also advised him he had to put on nomex shirt.","09/10/2002 00:00"
"24324","5E4N3USAFE","2","09/01/2002 00:00"," ","BISCUIT ZONE4","","OR","USFS","","Tlfd","","1","","Wildland;Training;Work Capacity Test;","Line;Readiness/Preparedness;","Extended Attack;Mop Up;Other;Transition;","Fire Behavior;Communications;Equipment;Environmental;Human Factors;","Decision Making;Leadership;Risk Assessment;Fatigue;Performance;Situational Awareness;","","This is a general statement. I am curious about the value of the qualifications of the international group of firefighters that we have so easily taken as our own. I have seen several incidents were they are either granted or given qualifications from their home unit that supposedly transfer over to the NWCG standards. These are:

1. pack testing

2. proper PPE

3. red card qualifications for line functions

4. training commensurate with NWCG that qualifies them in the aviation arena

5. basic ICS training

6. crew type-ing

I feel that we have not educated our personnel on the decisions made to qualify personnel that do not have to go through our system, yet end up having the same qualifications as we do.","A better understanding among our firefighters of how these personnel were qualified and who did the transfer of experience and training to get them to that level.    This was brought up with several overhead team personnel and I was told that NIFC and the NWCG had set a standard for what was acceptable and to leave it at that, it was not my problem. This is not an acceptable answer. In the case of a helicopter manager, local personnel have to go through a multitude of training and experience related task's to qualify for the job. How do we know if someone from the international group has gone through the basic aviation safety courses or the mandatory OAS training? We are setting ourselves up for failure with a large lawsuit hanging over our heads. We make our personnel go through vast amounts of training and experience related factors to qualify for jobs, yet we take it for granted that everyone else is qualified. Ask our firefighters for a red card to show what they are qualified for, then ask some of the international group for one.","09/18/2002 00:00"
