"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"42731","20191201-0001","7","11/28/2019 03:00"," ","Dry Hollow Fire","P9MY1T 0921","WV","USFS","Monongahela National Forest","Type 3 Incident Commander","Overall Incident Management","3","All fire personnel and support personnel","Wildland;","Line;Support;Transport to/from;","Extended Attack;","Communications;Equipment;Other;","Decision Making;","Ownership of building and equipment","At 1600 Nov 29, 2019 a server in a USDA facility failed. This specific server is the main link to all internet and connectivity for the Supervisors Office. The particular server is also the main link for the communication system for the north zone communication repeater. Dispatch had no means of talking to any fire personnel on the Dry Hollow Fire. <br/><br/>The Monongahela NF SO is a building operated by USDA since this location is the COOP location for when Washington DC is evacuated due to unforeseen reasons. In May of 2018, a COOP exercise occurred in which the communication link for the repeaters were unplugged until the COOP exercise was completed. It was at this time we as a fire program knew there was a problem. At this time we were still monitoring active prescribed fires since they were not called out, we were able to work around not having proper radio coverage through cell service and local front desk personnel.<br/><br/>Due to budget reasons the issue could not be addressed in FY18.<br/><br/>A ticket was initiated with CIO to move the communication server link to another Forest Service owned site in which the USDA is not located. <br/>This ticket was submitted Oct 28, 2018. Contact was made during December to discuss cost and what was needed. Late Dec the government furlough occurred which backed up the CIO system. June deadline passed to purchase equipment and had to wait until FY20 for work to be started. Work has started in Oct and Nov. However the work is not complete. <br/><br/>When this link is not working there is no communication through an IP address which means dispatch cannot talk to field units. While on a active wildfire, firefighters are at risk and to minimize that risk we try to mitigate the dangerous situations. No communication with dispatch is a serious concern.<br/><br/>Fortunately we were able to have a RADO with phone service provide the critical link with dispatch. My concern is the delay in a response if a medical would occur. The main reason this Safe Net is being filed.","The Dry Hollow Fire has a Type 3 Incident Command Team. Included in the team is a Communications Unit which is the Forest Service's, Monongahela NF local radio technician. This individual manages the Forest Radio system and is very familiar with it's operation. The radio tech immediately started to trouble shoot the problem of the system.<br/> <br/>While trouble shooting was occurring, the ICP set up a RADO, started tracking and taking all radio communications to  mitigate the no communication link with dispatch. Good cell service communication did exist with dispatch.<br/><br/>In the diagnostic of the link problem, it was determined the issue was in the SO and with the USDA server on Nov 30, 2019. USDA was aware of a failure at 1600 the day before. <br/><br/>The radio technician called the USDA technician and USDA did not find the need to fix the problem until the following work week due to this being Thanksgiving Holiday weekend. Putting fire fighters at risk.<br/><br/>Discussion went into the need to fix the server and to do a reboot by USDA and finally the right folks were able to make the fix happen. <br/><br/>It is imperative the communication link of the repeaters for the forest be relocated to a site which eliminates the jurisdictions/access issues that have occurred with USDA.","12/03/2019 10:56"
"42808","20200210-0001","6","11/20/2019 08:00"," ","Prescribed Fire & Project Work","","MT","BLM","Eastern Montana/Dakotas District","Dispatch Center Manager","","4","Overhead and Equipment","Prescribed/Fuels Treatment;","Line;","Other;","Communications;","","","On November 18, 2019, our interagency dispatch center Telex radio communication system was converted from our BLM network to an USFS Radio-over-IP (RoIP) network. Since the conversion to the USFS network, we have had several radio issues that are continually impacting our day-to-day workload to communicate with field-going employees for saw projects and prescribed fire activity.<br/><br/>The radio issues that we have been experiencing are as follows:<br/><br/>1)	The USFS radio desktops timeout (of logoff) from inactivity. This is a critical issue, as our field-going employees call us on the phone to confirm radio transmissions, when in fact dispatch has not received any audio. When we log back into the radio desktops, they may stay on all day, but in most instances, we must continue to log in when we notice that have gone to sleep. This has impacted our daily operations and communications.<br/><br/>2)	The Telex Unselected Audio does not come through the radio speakers except for the radio that sits at our Aircraft desk. The radios will only transmit the selected repeater through the speakers. We monitor 23 agency repeaters, 3 simplex channels, and Flight Following.<br/><br/>3)	Radio console located at extension 2915 is inoperable, because the USFS login does not work.<br/><br/>4)	Radio console located at extension 2917 still needs to be installed once a USFS license is issued. This console has been without a radio for numerous years.<br/><br/>5)	USFS network requires radio desktops to be restarted for updates. These computers should not require software updates as they are radios.<br/><br/>6)	BLM employees are unable to submit USFS Help Desk Tickets for the USFS RoIP equipment, so our only contact is USFS radio technician William Jonke, who is in Billings, Montana.<br/><br/>Please know that our only Montana/Dakotas BLM radio technician, Bob Hoffman, is doing his best, but he cannot service the entire state of Montana by himself.<br/><br/><br/>Our 2019 National Preparedness Review findings addressed many other radio issues, but these issues have surfaced since that review in June 2019.<br/><br/>This is a CRITICAL issue going into fire season and for the various prescribed burns that are occurring this week. Thank you for your time and support!","BLM Helpdesk tickets have been submitted, but this is an USFS issue.<br/><br/>Our Montana/Dakotas State Lead and Radio Technician have both been called.<br/><br/>The Montana/Dakotas State Fire Management Officer and Eastern Montana/Dakotas District Manager have both been briefed.<br/><br/>The Radio Technician was able to resolve the following Helpdesk Ticket items:<br/>- Local Simplex was not working.<br/>- BLM Pine Grove Repeater was inoperable for almost a year but works as of last week.","02/14/2020 09:34"
"42649","20191021-0001","3","10/20/2019 08:00"," ","Yellow Well RX","","NM","BIA","Mescalero Agency","Fuels Specialist","Logistics","N/A","Equipment","Prescribed/Fuels Treatment;","Line;","Other;","Communications;Equipment;","","","During the Yellow Well prescribed fire the nearest radio repeater (Pajarita repeater) went out and the RX team had no radio communication with Alamogordo Dispatch. They attempted to use a different repeater (Cienegita repeater) further away and were able to maintain communication with Dispatch. <br/>As the RX project moved into the second day (10/21/19) of implementation both Cienegita and Pajarita repeaters were not functional.  Several attempts were made to use the Wofford repeater on adjacent Forest Service lands but communications were broken and scratchy.","Cell phones were used to keep in contact with Dispatch although this isn't the ideal situation as there is limited and isolated areas within the Reservation where cellular service is available. While it may be a good work-around for routine communication, in the event of an emergency the timely and accurate relay of information would be compromised.","10/24/2019 08:52"
"42652","20191018-0001","7","10/14/2019 16:32"," ","Martinez Incident","CARRU132177","CA","BIA","Riverside County","Fire Apparatus Engineer","Inital Attack Engine/Water Tender Task Force","N/A","Overhead, Equipment","Wildland;All Hazard;","Line;","Initial Attack;","Environmental;Human Factors;","Decision Making;Leadership;Risk Assessment;Situational Awareness;","","Crews were dispatched to an outside  mulch fire at Martinez Torrez Dump site on 10/14/2019 located in Thermal California. A Task Force arrived on scene, to find a Brush Truck and other units inside Martinez Torrez Dump Site on the North edge of the fire, approx. 50 feet away from the burning material.  The Brush Truck established IC on this incident, and per documentation in the computer notes, verified that hazardous materials were actively burning, with various colors of smoke and flames visible.  Request from AQMD was established but denied due to being on another fire.  No local hazmat team was attached or dispatched once it was confirmed that hazardous materials were actively burning on a 5+ acre dump fire. <br/><br/>     Once arrived the Water Tender Entered the Martinez Torrez Dump site looking for the ICP.  Once it was realized that the ICP was set up approximately 50 feet away from the burning material with engines staged on the perimeter of the fire, water tender immediately notified the Engine that they were leaving the scene of the fire to stage away from the smoke and away from perimeter of the fire. Water tender staged and established a plan for water shuttle operations at Las Palmitas Elementary School in Thermal CA. IC then contacted Water Tender on Tac channel requesting for them to enter the dump site to the south end of the fire to fill engines with water.  Water Tender refused direct orders on Tac citing Health and Safety concerns of toxic smoke due to hazardous materials burning in the dump site.  Water Tender also gave an alternative plan of having water shuttle operations set up at Las Palmitas Elementary School the location where they were located. IC then made face to face contact with the Engine regarding Water Tender’s situation.  IC requested the Engine to have the Water Tender come into the dump site as he planned, Engine personnel reiterated that Water Tender's operator will not be coming back into the dump site.  IC then released the Task Force from the fire to go to feeding and then return to quarters at station.<br/>There are several safety issues to note with this incident:<br/>1.	 Previous Directive has been given and is supposed to be implemented for fire department personnel to take action on dump fires that are burning hazardous materials and treat them as an active hazmat. <br/>2.	After Health and Safety concerns were established and a refusal of an order was initiated, operations continued by the IC and he willfully and knowingly exposed firefighters to dangerous hazardous conditions without due regard for their safety.<br/>3.	After establishing that hazardous materials were actively burning, local hazmat team was not immediately dispatched or attached to the incident, and no air monitoring was going on as firefighters were on the dump site being exposed to confirmed hazardous materials.<br/>4.	Water Tender was not equipped with its own SCBA.  Once separated from the Engine, the Water Tender had no way on having full respiratory protection. Also, there is no compartment or setup to adequately store a SCBA safely, which is imperative because a water tender generally only responds to fires of various types.<br/>5.	On November 28, 2017 Local 2881 Union Officials notified Cal Fire Riverside Unit of continued concerns of operations and directives and the need for firefighter safety to be addressed, with OSHA citing the department for several violations. It’s become evident that the department and managers are operating in a way that is willfully and purposefully harmful to firefighters safety.<br/><br/>I have pictures, video documentation, OSHA reports from previous violations,  the Fire Chief directive on these types of fires, and other supporting documents if needed.","1.  I immediately notified my engine company and other engine companies near me that I felt we were too close to this fire and didn't feel comfortable with my location near the toxic smoke.<br/><br/>2. I immediately removed myself from the perimeter of the fire, staged off a road downwind from the smoke coming from the fire, and then made my way to Las Palmitas Elementary School were I staged out of the area of the fire and toxic smoke.<br/><br/>3. Once requested to come back into the fire location, I refused the assignment from Incident Commander on the TAC channel specifically siting Health and Safety Concerns from the toxic smoke and it being hazardous. <br/><br/>4. I gave an alternative plan for Water  Operations located at Las Palmitas Elementary School in order for crews to stay out of the smoke.","10/24/2019 08:54"
"42687","20191014-0001","4","10/08/2019 11:00"," ","MIDDLE MAMM","P2MJ09","CO","USFS","WHITE RIVER","COML","CLONING RADIOS","1","ALL","Wildland;","Line;","Initial Attack;","Fire Behavior;","Decision Making;","","It was brought to our attention when cloning radios for the Middle Mamm <br/>fire in Rifle, Colorado that we had cloned from a Bendix King Model KNG <br/>P150-G2, Running version 5.6.0A as well as a P150 Version 5.5.0E to a <br/>Bendix King Model DPH, that the User Code Guard was turned on in the <br/>CH00 Global Settings of the DPH when that was unintended.<br/>This problem has not occurred for us when cloning with a Model KNG 150S.<br/>In addition if that DPH radio is used to clone other radios of the <br/>Legacy BK models, that those radios suffer the same deficiency or <br/>malfunction until it's fixed by turning off the CH00 setting in EACH <br/>affected radio or recloning using an unaffected Legacy radio.<br/>Upon discussion, we learned that this was a major issue on the 416 and <br/>several other fires of 2018 and that it took several days and re-clones to get this 'virus' out of the radio network.<br/>The BK cloning manual and the cloning instruction manual available on the NIICD website suggests that the scan toggles are in the off position prior to scanning but this has no effect on this problem.","Used multiple above-referenced KNG P150s radios in different configurations <br/>such as turning on or off both of the Scan toggles in order to test and <br/>confirm this issue.<br/>Solution:  Discontinued use of KNG P150 radios to clone to Legacy <br/>radios. And only use a Legacy radio to be the master clone radio on incident communications.","11/15/2019 08:17"
"42568","20191002-0002","4","09/30/2019 09:30"," ","Santa Clara","MT6W","CO","Other","CO-LRX","Dispatch Floor Supervisor","Track resources monitor staff maintain SA","5","Overhead/AC","Wildland;","Support;","Mop Up;","Communications;Human Factors;","Decision Making;Situational Awareness;","","While a local Incident Commander was checking a fire that had been contained the previous night, Dispatch was contacted via phone by the radio technicians at the mountaintop repeater site that the radios would need to be taken down for @ 45 min-1 hr, this was in relation to an ongoing project CIO has been working on to replace the radio building at the mountaintop site. They would allow us time to broadcast outage, and would begin removing and replacing the circuits when we were done broadcasting. As I informed the floor staff, the Aircraft Dispatcher advised me that the 2 SEATs had begun their reposition and we were flight following them. The radios affected were the North zone national FF and Air guard, as well as north zone repeaters and base.","I shared the information with the floor staff as soon as i was made aware of the situation and the AC dispatcher immediately contacted the radio tech's on the phone and they agreed to delay. The radios are designed to have a backup and we transitioned radio coverage to the back up and checked with IC to ensure commo and another workcenter and commo was ok on the backup. The SZ national FF and Air Guard freq's worked as planned and the NZ FF and Air Guard did not.<br/><br/>The Radios went down from 0954 until 1019, so disruption was indeed minimal, however the tming of the event presented an unnecessary challenge to the dispatch center staff as well as the field resources relying on consistent and effective radio coverage.  <br/><br/>We will work to reinforce the importance of positive communication between our unit and the local CIO unit to prevent something like this in the future. While we each work towards individual unit/team goals, we cannot underestimate the importance of working with all of our partners to plan projects that do not interfere or come at the expense of someone else not being able to accomplish their mission.","10/10/2019 08:26"
"42449","20190921-0001","5","09/17/2019 13:30"," ","Sand Spring","MS5C","CO","BLM","Moffat County-Little Snake Field Office","Assistant Engine Captain","Mobile Attack","4","","Wildland;","Line;","Initial Attack;","Equipment;","","","During IA of a new start with strong winds in grass and sage, this engine was attempting mobile attack. During the attack phase, the engine experienced a lack of power and was unable to climb a hill it normally would have in an area of active fire. The engine was able to go down hill out of the fire area and once on a road the motor died. The motor was unable to be restarted for approximately 15 despite the motor turning over when attempting to start. Eventually it did start and was removed from the fire area. <br/><br/><br/>The engine is a 2015 International MaxxForce 7400. This was the first day it was driven, other than a 4 hour drive from the mechanic, after returning from two months of warranty work. A cyclical event of mechanical issues starting May 2015 has led to this incident. The cycle has involved the emissions system, DPF,EGR, IPR valve, high pressure oil pump, and turbo. Starting in 2015, this engine has experienced a lack of original power and repeated trips for warranty work related to the lack of power. The recent work done included new cylinders, valves, and pistons due to lack of power, excessive oil consumption and blow by.","This incident has been reported to the IC, local BLM unit administration, Colorado State Office, and National Equipment shop. This engine was returned to the International approved warranty shop for continued diagnoses and repair. This writer has discovered a settled lawsuit related to this motor for prior model years for the cyclical problems this motor has been experiencing.","09/27/2019 15:53"
"42532","20191001-0001","7","09/16/2019 09:30"," ","Whiskey Fire","","AZ","USFS","","","Driving to Helispot","3","Helitack Support Truck","Wildland;","Support;Transport to/from;","Extended Attack;","Equipment;","","","On 09/19/19 at 0930, while driving the helitack support truck I429435 on Co Road 231 near Flagstaff AZ. en route to H7 on the Whiskey Fire. The driver of the truck slowed down as he approached a logging truck.The driver looked into the side mirror to insure the other vehicle traveling with thew was still in sight. Driver noticed the spare tire and assembly lying on the road approximately 50 feet behind the truck. Driver pulled over and retrieved the spare and assembly and loaded them in the back of the truck. <br/>The failure in the spare tire assembly was due to the sheering of the main assembly pivoting shaft.<br/>The main concern of this failure would be for the spare tire and metal assembly to come off while traveling down a busy road and coming into contact with other vehicles on the road, or falling of and not being noticed by the driver resulting in being debris left in the road way creating a hazard to other drivers. <br/>The Spare tire and assembly together weigh approximately 125 Lbs. so if the item were to come into contact with a moving vehicle it could cause significant damage. <br/><br/>This is not the first incident with this system failing in a related report another government vehicle on the same district with plate number I620749, had their spare tire and tire assembly sheered the same way as in the above description. In the instance another government employee witnessed the tire fall off hit the road and bounce into the air and come to rest 100 plus feet off of the road way.","Tire was retrieved from the side of the road loaded into the back of a truck and secured into place.","10/04/2019 08:23"
"42349","20190831-0002","5","08/31/2019 12:00"," ","Most Law Enforcement Incidents","","CA","USFS","Eldorado national Forest","Scott Wylie","Law Enforcement Calls","N/A","Law Enforcement","All Hazard;","Line;Support;","Other;","Communications;Equipment;","","","In the last few months all of our Law Enforcement officers were issue new Motorola Handheld and mobile radios that are not supported by the Forest Service. The radios most of the time are hard to copy and unreadable. Their radios sound like the transmit volume is loud and distorted. Their radios cut off in the middle of their transmissions. All these issues are safety issues for the officer. If dispatch can't hear them we can't help them.","Nothing. We tell them it's bad and nothing gets done.","09/05/2019 09:12"
"42388","20190904-0001","5","08/29/2019 07:00","09/02/2019 19:00","204 cow fire","","OR","USFS","Prairie District","Firefighter ","Fire fighting ","2","All personnel on div A","Wildland;","Line;Support;Transport to/from;Readiness/Preparedness;","Extended Attack;","Communications;","Decision Making;Leadership;Risk Assessment;Fatigue;Situational Awareness;","","Tac channel was interrupted by another or overlapping frequency for several days making communication difficult and occasionally impossible.<br/>This information was passed up the chain and was not resolved.","Reported the info to the division sup on the type 2 IMT every day at the end of shift close out. <br/>The division had 3 IWI’s over the course of 3 days and they were all negatively impacted by the commo issues.","09/09/2019 23:21"
