"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"29901","20130913-0001","3","09/12/2013 08:30","09/12/2013 17:30","N/A","N/A","CA","USFS","SMMU","Fire Lookout","Employee Enroute to Lookout","N/A","Fire Lookout, Engine, D.O., DFMO","All Hazard;","Transport to/from;","Non-incident;","Equipment;","Situational Awareness;","Lack of communication and safety checks as per protocol","Just for information, I am the District Safety Chairman.  I was informed of this incident the next morning by a concerned employee.  I spoke to 4 people including the employee involved about the incident and feel that this must be reported.  <br/>The relief lookout was heading to the L.O. in a POV at approx 0830.  She carries with her food, water, and a cell phone in case of emergency.  Part way up the mountain she blew a tire and she had no lug wrench.  She thought about trying to get to the lookout on a flat tire, but it proved too difficult and it was too far to walk.  She attempted to use her cellphone but found that she had no signal.  Assuming that protocols would be followed when she missed her check-in time she decided to sit and wait for assistance either from a passerby or from F.S. employees she expected to be sent to find her.  She sat by her vehicle for roughly 8 and a half hours, waiting. <br/>Obviously steps were missed here concerning safety protocol for lookouts and/or personnel who either fail to or are unable to check-in.  Daily, the lookout checks in with dispatch, who gets a daily staffing report the night before, when they go in service.  Around 1000 there is a Lookout check done, by dispatch.  Around 1300 there is another check in after the weather and again later in the afternoon.  Dispatch failed completely in initiating safety checks on the lookout when she failed to respond via the radio after at least 4 different check in times.  <br/>I feel that the lookout's supervisor, dispatch, and the Duty Officer (D.O.) failed in identifying that an employee had missed multiple check-ins.  It wasn't until 1600 after a call from the employee's daughter that a single fire engine with crew was sent to look for her, at which time the duty officer, the DFMO, delegated command to a suboordinate and went home for the day. The engine crew found the lookout at her vehicle around 1730. Luckily she was unhurt, though she was angry and saddened that no one had come to look for her earlier. The unit fuels officer was the first to bring up the missing employee to the DFMO, she also contacted dispatch and asked why no one had called the district when check-ins were missed.  She said that Dispatch told her they assumed that the daily staffing report was wrong and that no one manned the lookout that day.  This is in the middle of a busy fire season when we ALWAYS have a lookout staffed. This by the way is the second time something like this has happened to this employee. <br/>So many safety protocols were missed yesterday that I took the problem to the District Ranger and informed her that I was going to file a safecom and pursue remedies so that this will not happen again in the future.","I did nothing but report this as I had left work early for my son's birthday party.<br/><br/>However I have recommendations that I hope will fix this problem so that it does not happen again.<br/><br/>1. Assign the lookout and relief a hand held radio.<br/>2. Require them to check-in with dispatch, a supervisor, or the D.O. to let someone know when they are enroute to the Lookout.<br/>3. License the Lookouts and issue them a government vehicle so that they will have dependable transportation.<br/>4. When a check-in is missed follow established protocol for initiating a search for a missing employee.  This is supposed to begin with a phone call, radio communication, with the employee, the D.O., and the employee's supervisor.  If no communication can be established a search for the employee must be initiated and those in charge MUST not 'GO HOME' while this is happening.","09/20/2013 16:18"
"30141","20131017-0001","3","09/07/2013 12:15","10/17/2013 16:00","Rim Fire","CA-STF-2857  P5HV2F (0516)","CA","USFS","Stanislaus NF","Firefighter Engine Crew Member","Mop Up","1","Crew-Engine","Wildland;","Line;","Extended Attack;","Equipment;Human Factors;Other;","Leadership;Situational Awareness;","Resource, ","Once the Injured Party, 'IP' was delivered to the Community Regional Medical Center in Fresno (as per the ICS 206) the level of care and advocacy for the IP was inadequate.<br/><br/>IP was flown to the hospital arriving at approximately 1415. (It should be noted that the Flight Nurse suggested taking the IP to a burn center, not identified in the 206. Flight Nurse stated there was a 'better burn center' to the Line Medic, but the decision was made to follow the 206).  Once in the ER, the IP was seen immediately and assessed by several medical personnel.  At approximately 1440, a representative from the USFS arrived and identified herself as an 'Agency Representative'.  The IP was kept in the ER for approximately five hours. Once relocated to a room, hospital personnel thoroughly scrubbed the burn area and applied sterile dressings covering the burns. Prior to the scrubbing, the IP told the Agency Representative that she could go home. Once the burns were scrubbed the IP had to ask if he could get cleaned up since he was still in the Nomex that he was wearing when he was burned. Hospital personnel provided a basin of water and sterile wipes, but did not assist. Since the IP was heavily medicated this was extremely challenging. <br/><br/>IP was seen by a Doctor on Sunday September 8 who advised that he wanted the IP to be seen by a surgeon due to the severity of burn. The IP was told that an appointment was set up for him in Denver for Wednesday September 11th. The IP wanted to verify the appointment and was given contact information for a burn center in Denver.  IP phoned the number, but the burn center was already closed. On Sunday afternoon at approximately 1430, IP's ENGB arrived at the hospital. IP phoned the Denver burn center again on Monday morning and was told that no appointment had been scheduled.  IP then took the next available appointment which was Thursday September 12 at 1320.<br/><br/>On Monday September 9, the hospital advised the IP that he was stable enough to be released and travel back to Colorado. There was confusion regarding the IP's return arrangements. The Agency Representative told the IP that he would be flying home on an 'Air Tanker'. After numerous phone calls it was determined that IP would actually be flying back to Colorado on an Air Attack 'platform' out of the Fresno Tanker Base.<br/><br/>IP was released at 1100 on Tuesday September 10 and was taken to the Fresno Tanker Base by his ENGB.  Pilot and IP departed Fresno at 1545, due to weather they had to RON in Grand Junction. On Wednesday 9/11, the pilot determined that due to weather they would not be able to continue on to the final destination of Canon City.  Arrangements were made with the local BLM/USFS unit to transport the IP via road to Gunnison where he was met by the IP's agency personnel and driven to IP's home in Canon City. <br/><br/>Total travel time was 27 hours with 7% total burn area, 2% of which was third degree burns.","The nature of this situation has led to the following recommendations and need for protocol clarification:<br/><br/>1) IP's home agency has determined the need for clear guidance for these situations and in hind sight should have provided or insisted on immediate on site medical advocacy to be maintained from initial hospitalization to secure transport home.<br/><br/>2) It was unclear if the assigned IMT had protocol to provide trained medical advocacy for injured firefighters.  Furthermore there was confusion regarding the classification of the injured firefighter, Contractor vs. Cooperator.<br/><br/>3) Based on comments from the local flight nurse there may have been a superior Burn Center. Do IMT's have a protocol to research medical facilities for the 206?<br/><br/>4) Based on the location of the burn, the Scarpa boot construction may have contributed to the severity of the injury.","10/31/2013 11:14"
"30001","20130921-0001","2","08/31/2013 11:57"," ","WINDY","PAHX67","CA","BIA","TULE RIVER INDIAN RESERVATION","","","N/A","MULTIPLE RESOURCES","Wildland;","Line;","Initial Attack;","Communications;Environmental;Human Factors;","Decision Making;Leadership;Risk Assessment;Situational Awareness;","","During initial attack of the Windy Fire a smoke jumper was injured (broken leg). <br/><br/>The location of the fire had roads leading right up to the point or origin. <br/><br/>Multiple IA resources were already at scene when the IC was asked if smoke jumpers were needed. He replied yes<br/><br/>In this situation there was no need to put these jumpers at risk for this fire (risk vs. gain).<br/><br/>A local firefighter was also supposedly hit by Para cargo but did not report it? <br/><br/>When the FMO arrived on scene he took over the fire as IC. During this time an incident within an incident was occurring. He was also the person who transported the injured smoke jumper. There was no individual solely in charge of the fire at this time. Collateral duties were taking place. The safety of fire personnel on the line was jeopardized.","Reported these unsafe practices to the FMO who also became the IC. <br/><br/>Informed him of safety concerns involving smoke jumpers and the unnecessary deployment of them on this fire and why he left the incident to transport the injured smoke jumper. A new IC should have been implemented at that point.<br/><br/>BIA is responsible for fires on reservations and this needs to be addressed from a safety standpoint. They are also responsible for insuring that tribes are capable of fighting fires safely. In the 'Blue Book' it states that the BIA will conduct pre-season preparedness/readiness reviews with safety being the most important element. When was the last review???","09/27/2013 07:51"
"30101","20131004-0001","3","08/30/2013 12:00","09/04/2013 18:00","Windy Fire","","CA","BIA","Tule Indian Reservation","Crew Rep","Burnout","3","Air, equipment, overhead, crews, smokejumpers","Wildland;","Line;","Initial Attack;","Human Factors;","Decision Making;Leadership;Risk Assessment;","","Windy fire was a standard fire for this fuel model type but due to leadership and proper risk assessment had several incidents within an incident.  The following are items that need to be address.<br/><br/>IC (not the trainee) made several poor decisions that led to a cascade of more bad decisions.  Risk management, leadership skill and situational awareness.<br/><br/>Smokejumpers were utilized on a fire where they were jumping ON THE ROAD!  One jumper broke his femur on the cut bank of a road.  <br/><br/>A paracargo drop was dropped while burning operation was ongoing.  One fire fighter from OC crew was struck by cargo drop.<br/><br/>No FLA was conducted even with several near miss events and disorganization with fire chain of command.","Medical aid was delivered to smoke jumper.  As of this date, have not heard about FLA or AAR to discuss critical deficiencies on this BIA fire.","10/23/2013 09:04"
"29881","20130904-0001","3","08/26/2013 20:00"," ","Rim Fire","P5HV2F","CA","USFS","Stanislaus N.F.","","Night Operations","1","Crew","Wildland;","Line;","Extended Attack;","Equipment;Environmental;Human Factors;","Decision Making;Fatigue;","Logistical support","While assigned to night operations on the Rim fire, our crew felt that their logistical needs were not taken care of by the IMT. Often we are tasked with changing our tour of duty to meet the needs of the Incident. In this case we were asked to go to night operations and assist with burning and holding. 4 of the first 6 days we were to be off the clock, there were not enough sleeping trailers to house the crew for rest. Numerous days there were other crews that had spots in these trailers instead of the crews that were out all night actively engaged in suppression efforts. <br/>	Due to the length of the fire season this year, our crews immune system had already been fatigued. This coupled with only 2-3 hrs of sleep in 93 degree weather/ day and the amount of smoke inhaled by the crew(Poison Oak), led to 4 people being diagnosed with lung infections and 4 others that had come down with more than “Camp Crud”. <br/>	The Crew Boss had raised his concerns about the sleeping arrangements every day until he found a friend that was able to help reserve spots in the sleep trailers for the crew the last 2 shifts. If the incident needs a night shift, the IMT needs to make every effort to support the personnel that are utilized for that shift. If the logistical support is not there to facilitate a night shift, the plans for the fire should correlate with what the IMT can support. <br/>	Enough is Enough. At what cost do we stop to re-evaluate? 4 people with lung infections and 4 others sick from 1 otherwise healthy hard working crew. Our crew was able to demob and get the sick the rest they needed back home, but this should not be S.O.P. for Incidents.","The CRWB brought their situation up daily the DIVS and Safety. Once his crewmembers were diagnosed, he asked to be Demobed. The CRWB didn’t want to continue working on a fire for an IMT that had no concern for their welfare.","09/19/2013 07:48"
"30461","20140205-0001","3","08/24/2013 09:00","02/05/2014 18:00","Duty Officer/AFMO vs FMO","","CA","BIA","Tule River Reservation","Firefighter ","Daily readiness, safety","N/A","Crew, overhead, Tribal Council, BIA Pacific Region","All Hazard;","Readiness/Preparedness;","Transfer of Command;Non-incident;","Human Factors;Other;","Leadership;","No rules, no accountability in management from the Tribal Council and BIA","An employee from management did not show up for work as our duty officer because he went to a softball tournament. When talked to about his absence the employee became hostile and threatened the FMO. <br/> As a result the Tribal Council terminated the employee.<br/>The hostile behavior has been an issue for a long time before the FMO arrived with other employees and the structure fire program employees. He has been fired in the past for simular reasons.<br/>Since that time our fire program has been under constant attack from undermining by the x-employee.<br/>The Tribal Council has allowed an appeal and is now allowing another appeal. Tribal politics and relatives have become involved in the efforts to reemploy the individual.<br/>The BIA done nothing about the threat to our FMO (we asked him if they have done anything). The FMO is BIA employee.<br/>The employee is not qualified for the job that he held.<br/>If the Tribal Council knew they could not hire a unqualified employee and it was enforced by BIA this situation would not exist.<br/>This is all a huge distraction and is very distructive to the program.<br/><br/>The tribal Council is supposed to follow the same standards as the BIA in the contract with BIA for the fire program.<br/><br/> The BIA not requiring qualifications of managers on this unit for many years has caused internal conflict for the Tribe and fire program. <br/>The contract for the fire program is over a year expired therefore there is no contract for the fire program. <br/><br/> This situation is a safety issue for those of us who will be returning to work soon and currently for those working.","Spoke to management but local management is overridden by BIA and Council.<br/>Have spoken to the tribal council about the situation working environment and the safety of firefighters.<br/>I have spoken to BIA fire management to get information and advise from other regions tribes and units.","02/12/2014 08:43"
"29702","20130825-0003","2","08/22/2013 19:00","08/22/2013 20:00","Dietrich Butte","HW62","ID","BLM","Twin Falls District - Shoshone Field Office","Engine Boss","Burn Out","4","4 engines, and 2 members of the Public","Wildland;","Line;","Initial Attack;","Other;","","Members of the Public in the Fire area","During the initial stages of the Dietrich Butte fire, we were performing a burnout to stop the left flank of the fire from crossing the Dietrich-Richfield cut off road.  The fire was very active and we were observing 5-8 foot flame lengths on that portion of the fire.  At that time we had 2 BLM type 4 engines, and 2 RFD engines supporting the burn.  Things were going well.  Then two Ranchers that hold a grazing permit in that area rode up on their ATVs.  They said they have cows out there and they need to go down the road to get to the other side of the fire.  I told them that fire activity on the road was too intense for people on ATVs to travel.  I told them that I understand that they need to check their cattle and possibly release them, but they need to wait a few minutes for our burn to work, or if you can't wait, you can go around the fire to the east since the winds and the fire activity are a lot less of a danger.  They said they would go around to the East.  2 minutes later they were on their four wheelers, out in the unburned fuel, in between our burnout and the active fire edge.  We held our burn operation, and we sent a firefighter to flag them down and get them to move out of there.  The ranchers quickly realized that they were in a bad spot.  They turned around and drove further down the flank and found an area of low intensity to cross over into the black.  This was a very close call.  In other parts of our District we have agreements with some RFPAs (Range Fire Protection Associations).  This has empowered the local ranchers to have some basic fire training, PPE, and Radios.  Over the past, season instances like this have been reduced in those areas, and they have been very helpful with fire suppression.  If there was an RFPA established in the Shoshone Field Office area, I feel there would be a reduction in the amount of close calls with the ranchers.","We stopped burning, and tried to get the Ranchers to a safer place.","09/03/2013 08:08"
"29721","20130822-0001","3","08/22/2013 18:30"," ","Central Oregon Dispatch #0655","","OR","USFS","Sisters Ranger District","","","5","Smoke Jumpers, Agency Administrators","Wildland;","Line;","Initial Attack;","Equipment;Other;","Decision Making;Leadership;","Wilderness Act misuse","Earlier this month and professional faller was killed on this Ranger district. A FLA was conducted and the two lessons to learn were to fall snags as soon as possible and size up the snag from all angles.   <br/><br/>On incident #655 a snag was reported to be really the only thing on fire.  The jumper on scene sized up the situation, requested permission for saw use in the wilderness and was denied, and was even told over the radio to use a cross cut saw.  <br/><br/>Cross cut saws dramatically increase motion in the snag and personal exposure time right under the tree.   <br/><br/>The wilderness act was written to allow for saws and other things to be used in the wilderness for situations like this. When the agency is striving so hard to limit exposure and personal risk, I’m finding it difficult to comprehend why leadership would deny such a simple request.   Especially when provided such a glaring example of what can go wrong just a short time ago.","The entire situation above was overheard first hand on the radio.","09/03/2013 12:33"
"29882","20130911-0004","2","08/20/2013 15:00","08/20/2013 22:00","Highland Fire","HWN7","ID","BLM","Boise District BLM and Boise National FS","Dozer Operator","Construct direct fireline with agency dozer on incident to establish control lines and stop fire progression.","3","Dozer 1283, John Deere 850K","Wildland;","Line;","Initial Attack;","Fire Behavior;Equipment;","","","The machine had been in this shop a few days prior for a 500 hour service and the A/C system checked While constructing dozer line with dozer 1283, a John Deere 850K, the machine beeped and gave me a stop light and the temp gauge went from about the 3/4 mark to pegged instantly indicating that the machine was overheating.  I thought this was odd because at this point I had only constructed some pieces of indirect fireline and about 25 yards of hotline.  So I stopped to cool the machine off and looked at the codes in the computer which stated the engine coolant temp high and a fuel derate code.  Once the machine cooled down I started putting an indirect fireline up about a 30-40% slope to the top of the ridge with no issues.  Later I was pulled to the other side of the fire where there was some structures threatened and was engaged in some pretty intense fire behavior in brush.  A slop over started making a strong push toward the structures and I was able to get a line around it but right as I tied it back into the existing line I got another beep and stop light.  The gauge acted the same and pegged out instantly.  I stopped to let the machine cool down again and noticed the cab A/C had stopped working and was blowing warm/hot air into the cab.  Once the engine cooled down I finished out the shift with no other issues.  It is because of these type of issues that this machine has the potential to put the operator in an unsafe position and has shown its limited effectiveness compared to other similar types of equipment. out good.","Cleaned out radiator and changed air filter in hopes of preventing future overheating.  Radiator had some stuff in it but didn’t appear to be bad enough to cause rapid overheating.  Approached Cesco (a local John Deere dealership) about the overheating and questioned if there was any known technical issues regarding engine overheating.  I was told that he would like to measure the speed of the fan when we had it in the next time just to make sure the hydraulic function of the fan is performing properly.  As for the A/C, it is a known issue at this point and waiting on any possible solutions.  He did mention to inspect the coils on the unit to make sure they are not plugged with debris and dirt.","09/19/2013 07:48"
"29762","20130825-0002","3","08/18/2013 06:00","08/23/2013 12:00","State","HUH5","UT","State","UT-BRS/ ID-IFD-BLM","Sofr (T)","Safety Officer","3","Rental Vehicles","Wildland;","Line;Transport to/from;","Extended Attack;","Equipment;","","Rental Agencies and Government Policy","On Sunday, August 18, 2013 the State Fire (HUH5) was in transitional mode from Type II Team to a large Type III organization lead by (IC3T)  with (ICT3) as his trainee.  I came into this fire as an SOFR (T) and I was given a great opportunity to train under SOF2. During this assignment there were 8-10 flat tires all on rental vehicles, not one came from a Federal or State resource.  One vehicle had three flats over the six day period of the Type III organization.  My observation was that no vehicle was going too fast that this seemed to be a tire issue.  Most rentals even though 4X4 capable come with four ply tires and not the ten ply that is often used by both local and federal agencies who fight fire regularly in the West, where roads are rugged and indeed tire killers.  <br/><br/>The roads on the State incident worsened by the day!  One road (Gardener Canyon) was closed by IC3T in a very good safety precaution.  While safety messages and briefings was emphasizing to slow down, yet still flats occurred.  This situation was discussed in the teams AAR on Thursday, August 22, 2013 with all concluding that flat tires were an issue on the State Fire.  Our observations and recommendations would be that individual picking up rental vehicle should attempt to get a vehicle with ten ply tires even if this costs significantly more.  When a person gets a flat with a rental they have a new experience with changing the tire on that rental, rentals often come with poor jack and lift systems that can collapse on uneven surfaces, which is often the case in wildland fires that is uneven surfaces.  Again we had no flats with federal vehicles, just rentals.<br/><br/>Besides trying to prevent poor jack systems from collapsing and hurting a person, we are also trying to prevent someone from getting a flat in a bad area when fire is approaching.  I only believe it is a matter of time when we see someone injured due to a poor rental jack, or someone is burned or even killed due to flat in the wrong area.  No we cannot prevent all flats, but if we required rental agencies to supply vehicles with ten ply tires we may prevent a major incident.","As mentioned above cautions were put in place by closing bad roads and slowing down, but still flats were occurring.  One suggestion we had in the AAR would be having rentals in bad/ washboardy road travel at a maximum of 25 MPH, compared to the standard 35 MPH.","09/09/2013 12:48"
