"ID", "SAFENET ID", "Iteration", "Event Start Date", "Event Stop Date", "Incident Name", "Incident Number", "Event State", "Event Jurisdiction", "Event Local Unit", "Event Position Title", "Event Task", "Event Management Level", "Event Resources", "Event Incident Type", "Event Incident Activity", "Event Incident Stage", "Contributing Factors", "Human Factors", "Other Factors", "Narrative", "Immediate Action Taken", "SAFENET Create Date"
"32861","20141212-0001","2","12/12/2014 07:30"," ","George Washington & Jefferson NF Dispatch Console Failure","","VA","USFS","George Washington & Jefferson NF Supervisors Office","Coordination Center Manager","IA Dispatch Office","N/A","","Wildland;","Support;Readiness/Preparedness;","Other;","Equipment;","","","Radio Consoles have been failing for some time now.  CIO Radio Com Unit for the Southeast R8 is will aware of the problem and have been working on this site (George Washington & Jefferson NF) for 7+ months for the entire radio system.  This radio system has many issues which have been identified during this identification process, it was discovered that the consoles, which is ModUCom, was failing.  We have lost one console approximately 2 months ago and the radio tech was able to temporarily recover that unit, however currently this unit has to be reset & rebooted numerous times through out the day. The second console has just completely failed and there is no recovering this unit, it's finished and unable to be repaired, the hard drive has crashed.  If our second unit crashes we are without radio communications with the field.  Currently we have one of our four zones staffing for preparedness today and multiple personnel out in the field.","Notified Radio Tech of failed unit, we were informed that this unit was more then likely unrecoverable.  Also told that the new consoles that was purchased to replace the failing units would not be coming to us now and have been delayed at the minimum of 1 month but more then likely longer.  The new hard drives are being held up at a higher location of the FS CIO.  Currently we are trying to keep the console that is working from crashing.  If it does crash we will have to revert to secondary communications with cell phones and/or radio relays between units and offices then relayed to dispatch for documentation purposes.  This may be extra work but can be done if needed, however this will take the Coordination Center & the entire George Washington & Jefferson NF away from the centralized dispatch concept.","12/19/2014 07:42"
"33023","20150114-0001","2","12/09/2014 10:30"," ","Deception Creek","","OR","USFS","Willamette National Forest, Middle Fork Ranger District","Forestry Tech Prevention","Recycling Materials","N/A","","Wildland;","Support;","Other;","Human Factors;","Decision Making;Situational Awareness;","","On December 9th an employee transferring recyclables for pick up, felt some liquid from the bottles spill onto their arms.  They immediately experienced a burning sensation and ran to the sink to rinse off the liquid.  After minor first aid was administered, another employee went to see what was in the recycling bin and found multiple bottles of diluted sulfuric acid. <br/> <br/>After contacting the distributor of the acid and speaking with the Forest Hydrologists it was determined that bottles were water sample bottles used to test the waters near fire retardant drops, and that the diluted acid acts as a stabilizer until the sample can be tested.  The sample bottles had been sent the district to test waters during the active fire season.  The extra bottles had been sent in case more retardant was used.<br/>   <br/>After talking with individuals around the district it was determined that with the hectic fire season, and the flow of people assigned to the office to assist and support fire activity, the bottles had been separated from the chain of custody letter, and the unused bottles had not been returned to the distributor at the end of fire season.  It was further determined that someone in the office was attempting to be helpful, and seeing a box of what appeared to be “empty” (the bottles contained 2 mils of sulfuric acid, and 8 mils of water) decided to recycle the bottles despite being clearly labeled with “Caution Contains Diluted Acid”.","1.	 Obviously the “Keep Green” message has been effective on the Forest.  Now we need to spread the message of what is recyclable and what is not.  Containers containing what may be a hazardous chemical should not be recycled but disposed of properly.  If there is any question whether the material is hazardous, the Forest or District Hazardous Materials coordinator should be contacted to make the determination.<br/>  <br/>2.	There will be more discussion with those assisting with fire suppression, rehab, burned area emergency rehab, resource advisors, etc. about keeping custody of items or chemicals assigned to them during their mission.  Also that chain of custody letters need to be stored with the items assigned, and those items need to be secured away from others working in the area.","02/09/2015 07:48"
"32821","20141105-0001","5","11/03/2014 15:30","11/03/2014 18:30","False Alarm","","AZ","BLM","CRD","ICT4","Responding to fire report","5","Type 6 Engine","Wildland;","Support;","Initial Attack;","Communications;","","","While responding to a fire report south of Kingman, Hayden repeater was inoperable leaving all communication to Prescott Dispatch Center by cell phone.  Area of fire report had poor to zero cell coverage.<br/><br/>Our district has been having ongoing issues with the repeater system throughout the 2014 fire season dating back to May, 2014.<br/><br/>Interference on the Hayden repeater renders the frequency unusable.  This problem has been unpredictable, however once it occurs it ties up the repeater system for hours, and sometimes days.  It has occurred at all times of the day at any given temperature without warning.  Some days the system works fine, however when the interference begins there is no way of knowing how long it may last and it eliminates all communication with the repeater system.  On average the interference occurs more times than not.<br/><br/>This problem affects all field units as well as aircraft.  A separate SafeNet has been filed by Prescott Dispatch Center.  This dispatch center has better documentation of specific times, dates and duration of when and how long the problem occurred.","The district radio tech has been proactive in seeking a solution to the problem up to this point and has tried multiple ideas, however the problem still remains.  <br/><br/>Whenever possible, we switch over to alternate repeaters (when in range), however the receive frequencies for many of our repeaters are the same, so as long as were still in range of Hayden it ties up our radios with interference. This interference also affects our ability to monitor additional needed frequencies such as tac channels and air/ground channels.  Cell phones have been another option, but we do have large areas within our district where cell service is minimal or non existent.","11/20/2014 08:14"
"32721","20141020-0001","2","10/20/2014 11:00"," ","Craig Dispatch","","CO","USFS","Medicine Bow/Routt NF","N/A","Communications","N/A","Radios","Prescribed/Fuels Treatment;","Readiness/Preparedness;","Other;","Communications;Equipment;","Risk Assessment;Situational Awareness;","","This is a general communications event regarding radio equipment, not specific to any incident.  <br/><br/>Resources in the field were out preparing a unit for a prescribed fire and were unable to contact Dispatch on the radio.  They called in via cell phone, and we did a radio check on two different base stations with no luck.  I called the front desk at the Ranger District and did a radio check, still no luck although the Ranger District reported being able to hear field resources trying to contact us.  At this point I assumed the problem was on our end.<br/><br/>The safety issue here is the lack of radio communications during prescribed fire season.  The field resources could be looking at a burn window as soon as tomorrow, but will be unable to do so without commo to dispatch.  Fortunately they have good cell coverage on the unit for burn prep and radio commo with the ranger district for today.","I left two messages with the Forest Service radio technician, then called our BLM radio tech who was out of town, but walked me through identifying the problem in the radio room.  It appears the FS power supply to the radios for those repeaters were out.  There were no spare power supplies available, or the tech would have talked me through replacing it.<br/><br/>I suggest that the Forest obtain additional staff for radio support to assure adequate availability for maintenance, as the forests cover portions of Wyoming and Colorado and travel times may be great.  I also suggest that spare power supplies be kept in dispatch.  If this had been fire season and there were incidents and suppression resources active on the forest the results may have been disasterous.","10/24/2014 12:56"
"32501","20140918-0001","2","09/17/2014 09:30"," ","CNF 2014 Storm Damage","","WI","USFS","Chequamegon-Nicolet National Forest","","communications during blowdown assessment and cleanup","4","resources on the incident at the time: saw squads, UTVs, heavy equipment, foresters, recreation personnel","All Hazard;","Line;Support;Transport to/from;","Extended Attack;Other;","Communications;Equipment;Environmental;","","","On September 4, 2014, the forest was hit by a storm that included high winds, torrential rain, and hail.  Trees were blown over, localized flooding washed out roads and culverts and threatened bridges.  Many residents lost power and remained without it for over a week.  Crews were brought in from off forest to assist with heavy equipment and saw teams.  Communication is critical to insure coordination of efforts and safety margins, as well as the ability to get medical assistance to the crews if needed.  Work continued daily to open roads, trails and campground.  Communication has been know to be questionable in this area.  As crews were engaging on 9/17/14 morning, they tested communications to insure positive contact with Dispatch.  They were unable to establish clear, effective communications in a reliable manner with either handhelds or mobiles.  Crews did not engage until mitigations were in place.  This included bringing in a mobile repeater to supplement the permanent system and reach Dispatch.  Topography is limited in the area and the West Fork Repeater is mounted on top of a fire lookout tower to improve effectiveness.  The tower was inspected post-storm to insure workability, and no defects were noted.","Crews did not engage in work due to unreliable radio contact with Dispatch.  Cell coverage is also limited in the work area. A mobile repeater was set up to supplement the West Fork Repeater.  A radio tech is working to reassess the equipment to try to determine malfunction. Radio checks with partner agency frequencies were effective, but not ideal.  Human repeaters were used in areas where communication was better.<br/><br/>The system seems to work fine at times, then it fails.  There are black holes in coverage that shift based on weather/climate as well as for unknown reasons.","09/24/2014 12:49"
"32441","20140909-0001","2","09/02/2014 15:55","09/02/2014 17:00","Elephant Butte Traffic Collision","CA-PNF-1618","CA","Other","Plumas National Forest, Mt. Hough Ranger District","Fire Engine Operator (Acting Captain)","Responding to a traffic collision","N/A","Engine Crew","All Hazard;","Transport to/from;","Other;","Equipment;","","Poor choice of design in new fire engines (Model 326) in regards to the exhaust regen. system.","I have a new fire engine (model 326) that was put into service March 2014.  We are the only emergency response resource located in the Feather River Canyon (California State Route 70).  All incoming resources to any incident in this area are approximately 30 - 50 minutes away.  My engine was dispatched to a traffic collision on California State Highway 70 in the Feather River Canyon at 1555 on 9/2/14.  It was dispatched as a single vehicle roll-over.  We drove west bound on highway 70 towards the incident.  At approximately 1610 the exhaust regen light began flashing and the exhaust regen audible alarm began sounding in the cab of the engine.  We had traveled approximately 8 miles.  I instructed the driver to keep driving and monitor the regen light.  30 seconds later the audible alarm began sounding again.  I then instructed the driver to pull off to the shoulder of the highway and to begin a parked exhaust regen.  I then called PNF ECC and advised them that I was cancelling our response due to vehicle mechanical issues (mandatory parked regen).  The parked exhaust regen took approximately 40 minutes.  By this time the traffic collision had been resolved and we returned to quarters.<br/>When I returned to quarters I called Silver State International in Sparks, NV.  They informed me that there is a recall for emergency vehicles.  This recall is a computer reprogramming that can be completed in a few minutes.  It enables the operator to continue to drive the engine even when the dash lights and audible alarm are telling the operator to pull over and complete a mandatory parked exhaust regen.  The engine will not go into 'limp mode' or even worse, completely shut down.  (Current computer programming is as follows: When the mandatory parked exhaust regen light and the audible alarm come on in the cab, the operator has approximately 3 minutes to pull off and start a parked regen.  If the operator fails to do so, the engine will go into 'limp mode' and then completely shut down and will have to be towed to an International shop). I scheduled an appointment the next day for the emergency vehicle reprogramming.  <br/>The next day I arrived at Silver State International where they plugged their computer into the engine to reprogram the electronic control module (ECM).  The mechanic 'played' with the computer for a while, and then informed me that our fire engine was too new of a model for the recall.  He could not perform the ECM reprogram.  He also informed me that this may be due to NAVISTAR not entering our specific vehicle data into the system yet.  He could not give me any definite reason to why this specific vehicle could not be reprogrammed at this time. I was told to try back at a later date.  I then called NAVISTAR directly and the 'Service Representative' that answered the phone had no idea how to handle my problem.  She informed me that she would push it up to the next level and that I would be receiving a phone call from them by close of business the next day.  This call never came.  <br/>This exhaust regen system is a mojor issue.  It is a life safety issue that needs to be resolved immediately.  Not only is it an issue while responding to incidents, it is a major hazard while engaged in firefighting activities.  This poor design could very easily lead to injury and/or death on a wildland incident.  My recommendation is to make all emergency vehicles exempt from this system.  For the vehicles that are currently in service and equipped with this exhaust regen system, the recall that allows the ECM to be reprogrammed needs to be made READILY AVAILABLE to all of these engines.  The Forest Service is taking a HUGE RISK by having this type of system on an emergency vehicle.","No further action has been taken other than what i have explained above.  This is due to any resolution to this issue being unavailable at this time.","09/16/2014 09:10"
"32402","20140826-0001","2","08/23/2014 10:15"," ","Mesa Fire","AZ-GCP-000166","AZ","NPS","Grand Canyon National Park","Fire Investigator","Investigating cause and point of origin","5","Helicopter, Overhead, Firefighters","Wildland;","Line;Support;","Initial Attack;Mop Up;","Environmental;Human Factors;","Risk Assessment;Situational Awareness;","","08/23/2014 (1015) Dispatch was contacted by a river guide company to report a 10 year old girl with partial thickness burns to both feet.  The victim was medivac'ed  to a hospital and then to a burn center.  Agency initial attack personnel responded via helicopter but were unable to locate the incident due to time of day (near pumpkin time)and weather concerns.  <br/><br/>08/24/2014 Initial attack firefighters responded via helicopter along with two fire investigators.  Upon arrival at the closest helispot, they were approached by a second river guide company requesting medical assistance for a 15 year old male with partial thickness burns to his feet.  The victim was medivac'ed to a hospital and then to a burn center.  Investigators and firefighters discovered the Mesa Fire.  The Mesa Fire was a pile of wood which had accumulated in a canyon due to flash flooding  over several years.  Size of the original pile was approximately 45' long, 45' wide, and 20' high.  At some point in the previous week, the pile had been ignited - no evidence remained of cause of ignition.  The entire pile had consumed and condensed to an ash pit with almost no combustible material remaining.  The pile was located immediately adjacent to a heavily used trail.  The fire investigator was walking adjacent to the trail when he fell through a thin crust and into the ash pit.  The ash pit contained extremely hot coals to a depth of 4 feet.  The investigator's nomex pants pulled up and he received a partial thickness burn to his lower leg.  The investigator was treated by on-scene medical personnel, transported to a clinic, treated, and released back to full duty.  The area was flagged off and mopped up with pumps and hand tools.<br/><br/>08/25/2014  Firefighters returned to the Mesa Fire and continued mopup for a full shift leaving the incident in contained status and leaving the site flagged off to the public.","All incident personnel were wearing all appropriate PPE (Leather boots, nomex pants, nomex shirts, hard hats, leather gloves.  Discussed the need to secure pant legs with the attached velcro/drawstrings to prevent pants from 'riding up' when falling into an ash pit.  Discussed ensuring scene safety and not assuming the ground is completely solid and safe after an intense fire has occurred.  <br/><br/>Ash pit hazards are more common in forested areas which contain deep duff layers.  They are not as common, but not unknown, in areas such as this canyon.  The volume of material which had consumed over the previous several days resulted in an ash pit up to 4 feet deep which was not anticipated.  Proper scene size-up and evaluation prior to implementing mop-up or investigations is required in all cases.","09/02/2014 08:09"
"32382","20140823-0001","2","08/21/2014 12:00","08/22/2014 15:00","Plumas National Forest- Radio Dispatch System ","","CA","USFS","Forest Wide ","District AFMO Beckwourth Rd ","","N/A","Law Enforcement, Fire, District Personal ","Wildland;Prescribed/Fuels Treatment;All Hazard;","Line;Support;Transport to/from;Readiness/Preparedness;","Other;","Human Factors;","Situational Awareness;","","On 8/21/2014 Plumas National Forest Radio System including Dispatch and Repeaters went off line abruptly in the middle of the day during high fire danger. <br/>when i contacted Plumas Dispatch Center they informed me that the Radio Tech was conduction some Parts Replacement i asked if this is something that could wait to do in early morning or late shift after fire and law enforcement had been off shift to not interrupt current duties or have a down time during fire danger. The Asst. dispatch Manager informed me that when the Radio Tech had originally contacted him that he had told him no this is not a good time to conduct these replacements. the Asst Manager then informed me that the radio tech had turned the system off without approval. <br/><br/>on 8/22/2014 the plumas dispatch Center consoles went off line and were not functioning and dispatch contacted the forest and district duty officers to inform them that we would be tracking resources and dispatching via phone. <br/><br/>the plumas radio system was down for 35 minutes total time for both system failures<br/><br/>- radio system needs to be maintained during times of low fire danger and low usage by users. <br/>- radio tech needs to work with dispatch center for times to maintain radio system yo lessen impact on forest and users.  <br/>- radio tech should never turn system off with out checking with dispatch and having an opportunity to inform field users of outage<br/>- back up plan for using remote dispatch center needs to be officially identified","District Duty officers notified crews of incident and to be aware of outage","08/28/2014 13:12"
"32343","20140819-0001","2","08/18/2014 20:30","08/18/2014 21:30","July Complex, Whites Fire","P5H91E 0505","CA","USFS","CA-KNF","Crew Boss","Improvinge Dozer line for contingency","1","2IA Crew, Contract Bus","Wildland;","Transport to/from;","Extended Attack;","Equipment;","","Topography","At approximately 2030 hours on August 18, 2014, a Type 2IA Hand Crew being transported in a contract school bus ascended a peak along the main road back to ICP at the end of the operational period.  As the bus crossed over the highest point of elevation on the road, the steep ascent required the bus operator to shift into 2nd gear and begin to apply the air driven brakes to keep the vehicles speed in line appropriately with conditions.  As the bus continued to descend, the bus operator increased the frequency of air driven brake operation and attempted to shift into 1st gear however was unable to engage the transmission to 1st gear.  Shortly thereafter the bus' low air alarm audible and visual warnings engaged and the bus operator experienced a brake pedal that lost pressure.  The bus began to increase speed and the operator immediately directed the bus into the opposite lane and into the shoulder along a steep mountain face with sand tailings.  The bus came to a stop and the operator allowed the Crew Boss to place two rubber wheel chocks in front of the bus' front wheel. The opposite lane's shoulder was nearly non-existent without guard rails and descending in a steep drop-off. The Crew Boss then noticed smoke coming from the right side rear dual wheel wells.  The occupants were directed to stay on the bus due to the proximity of a sharp corner approximately 50' from the final resting point of the bus and the bus' placement on the shoulder in the oncoming traffic lane.  The incident Safety Officer was also descending along the road and stopped to provide assistance to the operator and crew.  The Safety Officer advised Command of the incident and assisted with providing emergency warning to passing vehicles of the disabled bus.  An additional contract bus was requested by the Safety Officer to assist with relocating the crew to ICP.  All occupants including the driver were evacuated from the bus and walked across the traffic lanes to the opposite shoulder.  The emergency warning lights were enabled on the disabled bus.  The Safety Officer did an initial interview with the bus operator on scene and transported the operator back to ICP.  The crew returned to ICP via the requested second contract bus at approximately 2130. <br/>The following morning, at approximately 1000 hours, August 19, 2014, the Safety Officer met with the Crew Boss and requested a verbal statement that was recorded on a smartphone on the details leading up to and following the issue.<br/>The contract bus was towed from the scene and incident mechanics as well as the bus contractor's own mechanics inspected and diagnosed the affected bus concluding in the bus' removal from service due to brake failure.","The reporting Crew Boss immediately assisted the contract bus driver in bringing the bus to a safe stop.  The Crew Boss then carefully assisted in immediate traffic control until the contract bus driver could determine the cause of the suspected brake failure and until the arrival of the Safety Officer.  The bus' occupants were directed to exit the bus to the safety of the opposite shoulder lower in elevation from the bus' final resting spot to await the secondary bus' arrival for return to ICP.  The Crew Boss assisted with confirming the emergency warning lights and DOT safety triangles were in place and operational and that accountability of the bus' occupants were confirmed.","08/25/2014 16:29"
"32303","20140813-0003","4","08/12/2014 15:10"," ","Little Fire","MDF-795","CA","USFS","Modoc National Forest","Firefighter","","4","Overhead","Wildland;","Line;","Initial Attack;Extended Attack;","Communications;Human Factors;","Decision Making;Leadership;Risk Assessment;Performance;Situational Awareness;","","While assigned to the Little Fire on the Modoc NF as part of the strike team 4660C we were exposed to very poor and unsafe management of this fire by the type 3 IC. The IC never declared he was on the fire, would not assume command from the type 4 trainee even after being asked a few different times by dispatch if he was going to assume command, did not establish communications with dispatch, dispatch requested a size up  5 different times, would not make decisions to order resources, allowed resources to work without proper overhead in place, did not communicate to anyone on the ground when he split the fire into divs and who was working for who, did not announce that the fire transferred ic's.  The Type 3 IC was over his head in every way on a non complex fire. His inability to take action aided in this fire to grow and expose more of us to hazards. Our strike team leader self dispatched to the fire as even she could hear from the radio traffic that this IC was overwhelmed and not engaged.  The air attack had to provide updates as the IC couldn't even due that. At one point the IC was directed over the command channel by dispatch per the forest duty officer to provide a update and the update provided was nothing that described the fire situation.  We kept waiting for another chief officer from the forest to show up to take the fire from the IC as he was well beyond his capability. This is by far the most unsafe type 3 fire we have ever been on and for someone not to get hurt was sure luck. The forest needs to address this before they get someone hurt. This ICs action put firefighters in jeapordy period.","We recognized early on that the IC' was overwhelmed and not prepared to manage this fire and so we had to make sure LCES was in place as he did not establish it. We are taught LCES every time and this IC did not provide that. We want to know how come the forest did not send another chief officer as everyone could hear the chaos that was occurring?","08/21/2014 16:44"
